TEAM_NAME,VS_PLAYER_NAME,GP_ON,GP_OFF,GP_DIFF,W_ON,W_OFF,W_DIFF,L_ON,L_OFF,L_DIFF,W_PCT_ON,W_PCT_OFF,W_PCT_DIFF,MIN_ON,MIN_OFF,MIN_DIFF,OFF_RATING_ON,OFF_RATING_OFF,OFF_RATING_DIFF,DEF_RATING_ON,DEF_RATING_OFF,DEF_RATING_DIFF,NET_RATING_ON,NET_RATING_OFF,NET_RATING_DIFF,AST_PCT_ON,AST_PCT_OFF,AST_PCT_DIFF,AST_TO_ON,AST_TO_OFF,AST_TO_DIFF,AST_RATIO_ON,AST_RATIO_OFF,AST_RATIO_DIFF,OREB_PCT_ON,OREB_PCT_OFF,OREB_PCT_DIFF,DREB_PCT_ON,DREB_PCT_OFF,DREB_PCT_DIFF,REB_PCT_ON,REB_PCT_OFF,REB_PCT_DIFF,TM_TOV_PCT_ON,TM_TOV_PCT_OFF,TM_TOV_PCT_DIFF,EFG_PCT_ON,EFG_PCT_OFF,EFG_PCT_DIFF,TS_PCT_ON,TS_PCT_OFF,TS_PCT_DIFF,PACE_ON,PACE_OFF,PACE_DIFF,PIE_ON,PIE_OFF,PIE_DIFF
LA Clippers,"Evans, Jawun",32.0,39,-7.0,14.0,18,-4.0,18.0,21,-3.0,0.438,0.462,-0.024,562.0,1315.0,-753.0,104.8,106.8,-2.0,104.9,107.1,-2.2,-0.2,-0.3,0.1,0.517,0.554,-0.037,1.43,1.4,0.03,15.3,16.2,-0.9,0.229,0.242,-0.013,0.747,0.761,-0.014,0.481,0.503,-0.022,0.14,0.152,-0.012,0.505,0.521,-0.016,0.544,0.56,-0.016,102.21,98.74,3.47,0.484,0.491,-0.007
LA Clippers,"Gallinari, Danilo",11.0,39,-28.0,6.0,18,-12.0,5.0,21,-16.0,0.545,0.462,0.083,349.0,1528.0,-1179.0,105.7,106.3,-0.6,103.8,107.0,-3.2,1.9,-0.7,2.6,0.515,0.549,-0.034,1.33,1.43,-0.1,14.7,16.2,-1.5,0.26,0.233,0.027,0.778,0.752,0.026,0.508,0.494,0.014,0.146,0.149,-0.003,0.497,0.521,-0.024,0.542,0.558,-0.016,97.31,100.35,-3.04,0.492,0.489,0.003
LA Clippers,"Griffin, Blake",24.0,39,-15.0,11.0,18,-7.0,13.0,21,-8.0,0.458,0.462,-0.004,824.0,1053.0,-229.0,108.3,104.5,3.8,108.6,104.8,3.8,-0.3,-0.2,-0.1,0.557,0.532,0.025,1.37,1.44,-0.07,16.1,15.8,0.3,0.255,0.225,0.03,0.759,0.755,0.004,0.505,0.49,0.015,0.156,0.143,0.013,0.525,0.509,0.016,0.567,0.546,0.021,98.82,100.53,-1.71,0.495,0.484,0.011
LA Clippers,"Harrell, Montrezl",33.0,39,-6.0,15.0,18,-3.0,18.0,21,-3.0,0.455,0.462,-0.007,425.0,1452.0,-1027.0,104.6,106.7,-2.1,104.1,107.2,-3.1,0.5,-0.5,1.0,0.543,0.543,0.0,1.47,1.39,0.08,16.2,15.8,0.4,0.228,0.241,-0.013,0.721,0.768,-0.047,0.483,0.501,-0.018,0.145,0.15,-0.005,0.506,0.519,-0.013,0.548,0.557,-0.009,100.43,99.59,0.84,0.504,0.485,0.019
LA Clippers,"Johnson, Brice",9.0,39,-30.0,2.0,18,-16.0,7.0,21,-14.0,0.222,0.462,-0.24,38.0,1839.0,-1801.0,117.2,105.9,11.3,80.8,107.0,-26.2,36.4,-1.1,37.5,0.463,0.545,-0.082,1.9,1.4,0.5,17.2,15.9,1.3,0.207,0.239,-0.032,0.739,0.757,-0.018,0.533,0.496,0.037,0.117,0.149,-0.032,0.603,0.514,0.089,0.615,0.554,0.061,106.08,99.65,6.43,0.738,0.484,0.254
LA Clippers,"Johnson, Wesley",34.0,39,-5.0,15.0,18,-3.0,19.0,21,-2.0,0.441,0.462,-0.021,809.0,1068.0,-259.0,105.4,106.8,-1.4,107.4,105.7,1.7,-2.0,1.1,-3.1,0.561,0.529,0.032,1.32,1.49,-0.17,16.4,15.6,0.8,0.246,0.233,0.013,0.762,0.753,0.009,0.507,0.489,0.018,0.164,0.137,0.027,0.522,0.511,0.011,0.56,0.552,0.008,99.95,99.65,0.3,0.487,0.491,-0.004
LA Clippers,"Jordan, DeAndre",39.0,39,0.0,18.0,18,0.0,21.0,21,0.0,0.462,0.462,0.0,1269.0,608.0,661.0,107.1,104.4,2.7,108.8,101.8,7.0,-1.7,2.6,-4.3,0.542,0.545,-0.003,1.37,1.5,-0.13,15.7,16.3,-0.6,0.251,0.212,0.039,0.767,0.734,0.033,0.51,0.468,0.042,0.152,0.141,0.011,0.519,0.511,0.008,0.558,0.549,0.009,98.44,102.58,-4.14,0.482,0.505,-0.023
LA Clippers,"Reed, Willie",31.0,39,-8.0,12.0,18,-6.0,19.0,21,-2.0,0.387,0.462,-0.075,314.0,1563.0,-1249.0,105.2,106.4,-1.2,104.7,106.8,-2.1,0.5,-0.4,0.9,0.511,0.55,-0.039,1.37,1.42,-0.05,15.3,16.0,-0.7,0.221,0.242,-0.021,0.762,0.756,0.006,0.472,0.501,-0.029,0.145,0.149,-0.004,0.513,0.517,-0.004,0.552,0.556,-0.004,103.69,99.0,4.69,0.482,0.491,-0.009
LA Clippers,"Rivers, Austin",32.0,39,-7.0,15.0,18,-3.0,17.0,21,-4.0,0.469,0.462,0.007,1047.0,830.0,217.0,107.8,104.2,3.6,110.1,102.1,8.0,-2.3,2.1,-4.4,0.536,0.551,-0.015,1.41,1.41,0.0,15.8,16.1,-0.3,0.239,0.237,0.002,0.751,0.763,-0.012,0.491,0.503,-0.012,0.147,0.15,-0.003,0.525,0.505,0.02,0.563,0.546,0.017,97.62,102.51,-4.89,0.471,0.512,-0.041
LA Clippers,"Teodosic, Milos",13.0,39,-26.0,9.0,18,-9.0,4.0,21,-17.0,0.692,0.462,0.23,317.0,1560.0,-1243.0,109.6,105.5,4.1,96.9,108.4,-11.5,12.7,-2.9,15.6,0.578,0.536,0.042,1.67,1.36,0.31,17.4,15.6,1.8,0.21,0.244,-0.034,0.795,0.748,0.047,0.52,0.491,0.029,0.138,0.151,-0.013,0.541,0.511,0.03,0.575,0.551,0.024,99.67,99.8,-0.13,0.561,0.475,0.086
LA Clippers,"Thornwell, Sindarius",38.0,39,-1.0,18.0,18,0.0,20.0,21,-1.0,0.474,0.462,0.012,537.0,1340.0,-803.0,96.4,110.1,-13.7,103.1,107.8,-4.7,-6.6,2.3,-8.9,0.565,0.535,0.03,1.24,1.49,-0.25,15.6,16.0,-0.4,0.204,0.252,-0.048,0.776,0.749,0.027,0.486,0.501,-0.015,0.162,0.143,0.019,0.478,0.531,-0.053,0.519,0.569,-0.05,101.17,99.22,1.95,0.453,0.502,-0.049
LA Clippers,"Wallace, Tyrone",2.0,2,0.0,1.0,1,0.0,1.0,1,0.0,0.5,0.5,0.0,51.0,45.0,6.0,94.2,104.4,-10.2,104.2,106.0,-1.8,-10.0,-1.6,-8.4,0.526,0.385,0.141,1.11,0.88,0.23,13.8,11.6,2.2,0.196,0.289,-0.093,0.667,0.68,-0.013,0.421,0.495,-0.074,0.158,0.167,-0.009,0.449,0.494,-0.045,0.502,0.543,-0.041,107.66,108.48,-0.82,0.412,0.476,-0.064
LA Clippers,"Williams, C.J.",27.0,39,-12.0,13.0,18,-5.0,14.0,21,-7.0,0.481,0.462,0.019,524.0,1353.0,-829.0,106.5,106.1,0.4,106.2,106.5,-0.3,0.3,-0.5,0.8,0.54,0.544,-0.004,1.5,1.38,0.12,16.2,15.8,0.4,0.229,0.242,-0.013,0.752,0.759,-0.007,0.497,0.496,0.001,0.142,0.151,-0.009,0.522,0.514,0.008,0.556,0.555,0.001,99.94,99.72,0.22,0.497,0.486,0.011
LA Clippers,"Williams, Lou",38.0,39,-1.0,18.0,18,0.0,20.0,21,-1.0,0.474,0.462,0.012,1192.0,685.0,507.0,108.3,102.2,6.1,109.3,101.4,7.9,-1.0,0.8,-1.8,0.538,0.552,-0.014,1.44,1.36,0.08,15.8,16.1,-0.3,0.238,0.238,0.0,0.739,0.787,-0.048,0.487,0.513,-0.026,0.144,0.157,-0.013,0.519,0.511,0.008,0.564,0.538,0.026,101.16,97.37,3.79,0.487,0.493,-0.006
LA Clippers,"Wilson, Jamil",15.0,39,-24.0,6.0,18,-12.0,9.0,21,-12.0,0.4,0.462,-0.062,274.0,1603.0,-1329.0,105.2,106.4,-1.2,104.1,106.8,-2.7,1.0,-0.5,1.5,0.588,0.535,0.053,1.67,1.37,0.3,17.1,15.7,1.4,0.223,0.241,-0.018,0.791,0.751,0.04,0.504,0.495,0.009,0.137,0.15,-0.013,0.525,0.514,0.011,0.543,0.557,-0.014,98.11,100.07,-1.96,0.484,0.49,-0.006
Los Angeles Lakers,"Ball, Lonzo",33.0,39,-6.0,12.0,12,0.0,21.0,27,-6.0,0.364,0.308,0.056,1106.0,796.0,310.0,100.6,102.6,-2.0,104.4,107.8,-3.4,-3.9,-5.3,1.4,0.594,0.54,0.054,1.52,1.26,0.26,17.2,15.9,1.3,0.233,0.257,-0.024,0.767,0.778,-0.011,0.497,0.514,-0.017,0.151,0.166,-0.015,0.499,0.512,-0.013,0.526,0.544,-0.018,105.16,102.2,2.96,0.479,0.463,0.016
Los Angeles Lakers,"Blue, Vander",5.0,39,-34.0,1.0,12,-11.0,4.0,27,-23.0,0.2,0.308,-0.108,45.0,1857.0,-1812.0,103.9,101.3,2.6,88.0,106.2,-18.2,15.9,-4.9,20.8,0.583,0.571,0.012,0.88,1.43,-0.55,16.8,16.6,0.2,0.323,0.241,0.082,0.921,0.768,0.153,0.652,0.501,0.151,0.254,0.155,0.099,0.574,0.503,0.071,0.61,0.532,0.078,100.77,104.0,-3.23,0.633,0.469,0.164
Los Angeles Lakers,"Bogut, Andrew",23.0,39,-16.0,7.0,12,-5.0,16.0,27,-11.0,0.304,0.308,-0.004,216.0,1686.0,-1470.0,94.0,102.3,-8.3,99.7,106.6,-6.9,-5.7,-4.3,-1.4,0.595,0.569,0.026,1.2,1.44,-0.24,16.0,16.7,-0.7,0.281,0.237,0.044,0.802,0.767,0.035,0.531,0.5,0.031,0.18,0.154,0.026,0.469,0.509,-0.04,0.492,0.539,-0.047,102.44,104.11,-1.67,0.45,0.475,-0.025
Los Angeles Lakers,"Brewer, Corey",39.0,39,0.0,12.0,12,0.0,27.0,27,0.0,0.308,0.308,0.0,473.0,1429.0,-956.0,100.7,101.6,-0.9,108.0,105.1,2.9,-7.3,-3.5,-3.8,0.535,0.584,-0.049,1.19,1.49,-0.3,15.6,17.0,-1.4,0.225,0.248,-0.023,0.756,0.777,-0.021,0.502,0.504,-0.002,0.17,0.153,0.017,0.512,0.502,0.01,0.545,0.53,0.015,104.08,103.87,0.21,0.462,0.475,-0.013
Los Angeles Lakers,"Bryant, Thomas",3.0,39,-36.0,1.0,12,-11.0,2.0,27,-25.0,0.333,0.308,0.025,6.0,1896.0,-1890.0,112.8,101.4,11.4,108.3,105.8,2.5,4.4,-4.5,8.9,0.0,0.573,-0.573,0.0,1.41,-1.41,0.0,16.7,-16.7,0.25,0.243,0.007,1.0,0.771,0.229,0.625,0.503,0.122,0.282,0.157,0.125,0.667,0.504,0.163,0.694,0.533,0.161,84.46,103.99,-19.53,0.333,0.473,-0.14
Los Angeles Lakers,"Caldwell-Pope, Kentavious",33.0,39,-6.0,10.0,12,-2.0,23.0,27,-4.0,0.303,0.308,-0.005,1115.0,787.0,328.0,101.2,101.7,-0.5,104.9,107.2,-2.3,-3.7,-5.5,1.8,0.569,0.576,-0.007,1.53,1.27,0.26,16.5,16.9,-0.4,0.238,0.249,-0.011,0.783,0.756,0.027,0.499,0.511,-0.012,0.143,0.177,-0.034,0.495,0.518,-0.023,0.524,0.548,-0.024,104.36,103.29,1.07,0.471,0.474,-0.003
Los Angeles Lakers,"Caruso, Alex",11.0,39,-28.0,2.0,12,-10.0,9.0,27,-18.0,0.182,0.308,-0.126,96.0,1806.0,-1710.0,101.5,101.4,0.1,117.1,105.2,11.9,-15.6,-3.8,-11.8,0.568,0.572,-0.004,1.07,1.43,-0.36,16.3,16.6,-0.3,0.282,0.241,0.041,0.838,0.769,0.069,0.529,0.502,0.027,0.203,0.154,0.049,0.524,0.503,0.021,0.557,0.532,0.025,105.42,103.84,1.58,0.402,0.476,-0.074
Los Angeles Lakers,"Clarkson, Jordan",39.0,39,0.0,12.0,12,0.0,27.0,27,0.0,0.308,0.308,0.0,901.0,1001.0,-100.0,102.1,100.7,1.4,105.2,106.4,-1.2,-3.0,-5.7,2.7,0.547,0.594,-0.047,1.25,1.58,-0.33,16.2,17.0,-0.8,0.252,0.235,0.017,0.769,0.773,-0.004,0.51,0.498,0.012,0.171,0.144,0.027,0.515,0.495,0.02,0.546,0.523,0.023,103.39,104.4,-1.01,0.477,0.469,0.008
Los Angeles Lakers,"Deng, Luol",1.0,39,-38.0,0.0,12,-12.0,1.0,27,-26.0,0.0,0.308,-0.308,13.0,1889.0,-1876.0,83.7,101.5,-17.8,110.4,105.8,4.6,-26.8,-4.3,-22.5,0.7,0.571,0.129,1.75,1.4,0.35,17.0,16.6,0.4,0.176,0.243,-0.067,0.588,0.773,-0.185,0.382,0.505,-0.123,0.129,0.157,-0.028,0.389,0.505,-0.116,0.432,0.534,-0.102,111.4,103.87,7.53,0.427,0.473,-0.046
Los Angeles Lakers,"Ennis, Tyler",20.0,39,-19.0,5.0,12,-7.0,15.0,27,-12.0,0.25,0.308,-0.058,204.0,1698.0,-1494.0,105.9,100.9,5.0,105.5,105.9,-0.4,0.5,-5.0,5.5,0.584,0.57,0.014,1.51,1.4,0.11,17.5,16.5,1.0,0.243,0.243,0.0,0.789,0.769,0.02,0.532,0.5,0.032,0.155,0.157,-0.002,0.525,0.502,0.023,0.561,0.53,0.031,102.5,104.09,-1.59,0.514,0.467,0.047
Los Angeles Lakers,"Hart, Josh",34.0,39,-5.0,11.0,12,-1.0,23.0,27,-4.0,0.324,0.308,0.016,633.0,1269.0,-636.0,104.7,99.8,4.9,108.9,104.4,4.5,-4.2,-4.5,0.3,0.582,0.566,0.016,1.52,1.35,0.17,17.3,16.3,1.0,0.264,0.232,0.032,0.764,0.775,-0.011,0.509,0.501,0.008,0.153,0.159,-0.006,0.516,0.498,0.018,0.543,0.529,0.014,101.41,105.18,-3.77,0.471,0.473,-0.002
Los Angeles Lakers,"Ingram, Brandon",37.0,39,-2.0,12.0,12,0.0,25.0,27,-2.0,0.324,0.308,0.016,1293.0,609.0,684.0,99.5,105.4,-5.9,105.9,105.7,0.2,-6.4,-0.4,-6.0,0.575,0.565,0.01,1.39,1.44,-0.05,16.3,17.3,-1.0,0.246,0.234,0.012,0.762,0.791,-0.029,0.499,0.514,-0.015,0.156,0.16,-0.004,0.489,0.536,-0.047,0.521,0.562,-0.041,104.02,103.71,0.31,0.462,0.493,-0.031
Los Angeles Lakers,"Kuzma, Kyle",38.0,39,-1.0,12.0,12,0.0,26.0,27,-1.0,0.316,0.308,0.008,1200.0,702.0,498.0,102.6,99.2,3.4,107.3,103.3,4.0,-4.7,-4.0,-0.7,0.562,0.59,-0.028,1.42,1.39,0.03,16.6,16.8,-0.2,0.241,0.245,-0.004,0.77,0.773,-0.003,0.502,0.506,-0.004,0.155,0.161,-0.006,0.512,0.491,0.021,0.54,0.522,0.018,104.01,103.76,0.25,0.469,0.479,-0.01
Los Angeles Lakers,"Lopez, Brook",31.0,39,-8.0,11.0,12,-1.0,20.0,27,-7.0,0.355,0.308,0.047,682.0,1220.0,-538.0,101.8,101.2,0.6,104.8,106.4,-1.6,-3.0,-5.2,2.2,0.586,0.563,0.023,1.53,1.34,0.19,17.3,16.3,1.0,0.227,0.252,-0.025,0.775,0.769,0.006,0.504,0.503,0.001,0.15,0.161,-0.011,0.508,0.502,0.006,0.535,0.533,0.002,105.18,103.21,1.97,0.49,0.461,0.029
Los Angeles Lakers,"Nance Jr., Larry",28.0,39,-11.0,7.0,12,-5.0,21.0,27,-6.0,0.25,0.308,-0.058,601.0,1301.0,-700.0,100.5,101.8,-1.3,106.3,105.6,0.7,-5.7,-3.8,-1.9,0.593,0.562,0.031,1.49,1.37,0.12,17.1,16.4,0.7,0.255,0.237,0.018,0.757,0.777,-0.02,0.492,0.509,-0.017,0.155,0.158,-0.003,0.496,0.508,-0.012,0.523,0.538,-0.015,103.7,104.02,-0.32,0.46,0.478,-0.018
Los Angeles Lakers,"Randle, Julius",39.0,39,0.0,12.0,12,0.0,27.0,27,0.0,0.308,0.308,0.0,886.0,1016.0,-130.0,102.8,100.2,2.6,105.9,105.8,0.1,-3.1,-5.6,2.5,0.565,0.578,-0.013,1.38,1.43,-0.05,16.6,16.7,-0.1,0.229,0.253,-0.024,0.769,0.774,-0.005,0.502,0.505,-0.003,0.158,0.156,0.002,0.515,0.495,0.02,0.548,0.522,0.026,103.84,103.99,-0.15,0.483,0.464,0.019
Los Angeles Lakers,"Zubac, Ivica",11.0,39,-28.0,4.0,12,-8.0,7.0,27,-20.0,0.364,0.308,0.056,37.0,1865.0,-1828.0,87.5,101.7,-14.2,101.8,105.9,-4.1,-14.2,-4.2,-10.0,0.448,0.574,-0.126,0.72,1.43,-0.71,12.8,16.7,-3.9,0.237,0.243,-0.006,1.0,0.767,0.233,0.58,0.502,0.078,0.225,0.156,0.069,0.478,0.505,-0.027,0.493,0.534,-0.041,100.45,103.99,-3.54,0.41,0.474,-0.064
Miami Heat,"Adebayo, Bam",31.0,40,-9.0,16.0,23,-7.0,15.0,17,-2.0,0.516,0.575,-0.059,604.0,1326.0,-722.0,100.2,104.8,-4.6,105.2,104.7,0.5,-5.0,0.2,-5.2,0.534,0.578,-0.044,1.31,1.45,-0.14,15.8,17.0,-1.2,0.201,0.206,-0.005,0.811,0.787,0.024,0.498,0.499,-0.001,0.156,0.154,0.002,0.51,0.528,-0.018,0.539,0.56,-0.021,94.64,97.67,-3.03,0.466,0.503,-0.037
Miami Heat,"Dragic, Goran",37.0,40,-3.0,21.0,23,-2.0,16.0,17,-1.0,0.568,0.575,-0.007,1181.0,749.0,432.0,102.9,104.3,-1.4,106.0,103.0,3.0,-3.1,1.3,-4.4,0.538,0.609,-0.071,1.38,1.45,-0.07,16.1,17.6,-1.5,0.216,0.185,0.031,0.782,0.812,-0.03,0.495,0.505,-0.01,0.152,0.159,-0.007,0.514,0.537,-0.023,0.546,0.568,-0.022,97.46,95.56,1.9,0.482,0.508,-0.026
Miami Heat,"Ellington, Wayne",40.0,40,0.0,23.0,23,0.0,17.0,17,0.0,0.575,0.575,0.0,978.0,952.0,26.0,106.9,100.0,6.9,104.6,105.1,-0.5,2.3,-5.1,7.4,0.607,0.523,0.084,1.54,1.28,0.26,17.6,15.7,1.9,0.213,0.196,0.017,0.806,0.781,0.025,0.511,0.487,0.024,0.151,0.158,-0.007,0.533,0.512,0.021,0.568,0.539,0.029,95.34,98.15,-2.81,0.52,0.462,0.058
Miami Heat,"Haslem, Udonis",8.0,40,-32.0,3.0,23,-20.0,5.0,17,-12.0,0.375,0.575,-0.2,45.0,1885.0,-1840.0,108.9,103.3,5.6,87.6,105.2,-17.6,21.3,-1.9,23.2,0.469,0.567,-0.098,1.67,1.41,0.26,14.1,16.7,-2.6,0.205,0.205,0.0,0.897,0.791,0.106,0.551,0.498,0.053,0.108,0.155,-0.047,0.5,0.523,-0.023,0.551,0.554,-0.003,90.29,96.88,-6.59,0.641,0.489,0.152
Miami Heat,"Johnson, James",33.0,40,-7.0,18.0,23,-5.0,15.0,17,-2.0,0.545,0.575,-0.03,876.0,1054.0,-178.0,105.0,102.1,2.9,104.4,105.2,-0.8,0.6,-3.1,3.7,0.577,0.554,0.023,1.39,1.43,-0.04,17.2,16.2,1.0,0.194,0.213,-0.019,0.787,0.8,-0.013,0.496,0.501,-0.005,0.162,0.148,0.014,0.542,0.507,0.035,0.572,0.54,0.032,97.29,96.26,1.03,0.506,0.48,0.026
Miami Heat,"Johnson, Tyler",37.0,40,-3.0,21.0,23,-2.0,16.0,17,-1.0,0.568,0.575,-0.007,1088.0,842.0,246.0,104.7,101.9,2.8,105.2,104.4,0.8,-0.5,-2.5,2.0,0.59,0.532,0.058,1.49,1.31,0.18,17.3,15.8,1.5,0.199,0.212,-0.013,0.792,0.795,-0.003,0.494,0.505,-0.011,0.153,0.156,-0.003,0.529,0.514,0.015,0.562,0.544,0.018,96.51,97.0,-0.49,0.499,0.482,0.017
Miami Heat,"Jones Jr., Derrick",3.0,5,-2.0,3.0,5,-2.0,0.0,0,0.0,1.0,1.0,0.0,50.0,195.0,-145.0,96.9,109.8,-12.9,104.9,99.5,5.4,-8.0,10.3,-18.3,0.5,0.583,-0.083,1.19,1.9,-0.71,14.3,17.9,-3.6,0.326,0.285,0.041,0.86,0.807,0.053,0.604,0.532,0.072,0.162,0.13,0.032,0.467,0.517,-0.05,0.49,0.548,-0.058,94.7,94.8,-0.1,0.466,0.564,-0.098
Miami Heat,"Mickey, Jordan",16.0,40,-24.0,10.0,23,-13.0,6.0,17,-11.0,0.625,0.575,0.05,231.0,1699.0,-1468.0,106.8,103.0,3.8,110.1,104.1,6.0,-3.2,-1.2,-2.0,0.586,0.562,0.024,1.45,1.4,0.05,17.6,16.6,1.0,0.216,0.203,0.013,0.765,0.798,-0.033,0.499,0.499,0.0,0.159,0.154,0.005,0.542,0.52,0.022,0.576,0.551,0.025,94.54,97.02,-2.48,0.493,0.492,0.001
Miami Heat,"Olynyk, Kelly",40.0,40,0.0,23.0,23,0.0,17.0,17,0.0,0.575,0.575,0.0,951.0,979.0,-28.0,107.1,99.9,7.2,106.7,103.0,3.7,0.4,-3.1,3.5,0.605,0.523,0.082,1.55,1.27,0.28,18.0,15.3,2.7,0.197,0.211,-0.014,0.791,0.796,-0.005,0.494,0.504,-0.01,0.153,0.156,-0.003,0.545,0.501,0.044,0.576,0.532,0.044,96.53,96.91,-0.38,0.508,0.475,0.033
Miami Heat,"Richardson, Josh",40.0,40,0.0,23.0,23,0.0,17.0,17,0.0,0.575,0.575,0.0,1355.0,575.0,780.0,103.5,103.4,0.1,103.9,107.0,-3.1,-0.5,-3.6,3.1,0.543,0.618,-0.075,1.41,1.41,0.0,16.3,17.6,-1.3,0.214,0.182,0.032,0.794,0.794,0.0,0.503,0.488,0.015,0.151,0.163,-0.012,0.521,0.528,-0.007,0.549,0.565,-0.016,96.84,96.44,0.4,0.495,0.485,0.01
Miami Heat,"Waiters, Dion",30.0,40,-10.0,16.0,23,-7.0,14.0,17,-3.0,0.533,0.575,-0.042,918.0,1012.0,-94.0,99.8,106.8,-7.0,104.6,105.0,-0.4,-4.8,1.7,-6.5,0.551,0.576,-0.025,1.29,1.53,-0.24,16.0,17.2,-1.2,0.182,0.226,-0.044,0.799,0.789,0.01,0.486,0.511,-0.025,0.16,0.15,0.01,0.513,0.531,-0.018,0.543,0.564,-0.021,97.78,95.76,2.02,0.462,0.518,-0.056
Miami Heat,"Walton Jr., Derrick",12.0,40,-28.0,5.0,23,-18.0,7.0,17,-10.0,0.417,0.575,-0.158,105.0,1825.0,-1720.0,102.2,103.5,-1.3,115.3,104.2,11.1,-13.1,-0.7,-12.4,0.573,0.564,0.009,1.39,1.41,-0.02,16.3,16.7,-0.4,0.141,0.208,-0.067,0.769,0.795,-0.026,0.466,0.501,-0.035,0.149,0.155,-0.006,0.515,0.523,-0.008,0.562,0.553,0.009,94.51,96.85,-2.34,0.448,0.494,-0.046
Miami Heat,"White, Okaro",6.0,40,-34.0,2.0,23,-21.0,4.0,17,-13.0,0.333,0.575,-0.242,80.0,1850.0,-1770.0,102.5,103.5,-1.0,103.0,104.9,-1.9,-0.5,-1.4,0.9,0.538,0.566,-0.028,1.21,1.42,-0.21,16.8,16.7,0.1,0.164,0.206,-0.042,0.795,0.794,0.001,0.493,0.499,-0.006,0.178,0.153,0.025,0.553,0.521,0.032,0.576,0.553,0.023,98.32,96.65,1.67,0.478,0.492,-0.014
Miami Heat,"Whiteside, Hassan",22.0,40,-18.0,14.0,23,-9.0,8.0,17,-9.0,0.636,0.575,0.061,565.0,1365.0,-800.0,99.2,105.2,-6.0,101.3,106.3,-5.0,-2.1,-1.1,-1.0,0.537,0.576,-0.039,1.39,1.42,-0.03,15.8,17.1,-1.3,0.236,0.19,0.046,0.796,0.793,0.003,0.513,0.492,0.021,0.15,0.156,-0.006,0.486,0.539,-0.053,0.516,0.57,-0.054,97.82,96.27,1.55,0.481,0.496,-0.015
Miami Heat,"Williams Jr., Matt",3.0,40,-37.0,1.0,23,-22.0,2.0,17,-15.0,0.333,0.575,-0.242,11.0,1919.0,-1908.0,131.3,103.3,28.0,56.3,105.1,-48.8,75.0,-1.8,76.8,0.5,0.565,-0.065,2.5,1.41,1.09,17.8,16.7,1.1,0.143,0.205,-0.062,0.909,0.793,0.116,0.611,0.498,0.113,0.091,0.155,-0.064,0.639,0.522,0.117,0.688,0.553,0.135,95.07,96.73,-1.66,1.075,0.49,0.585
Miami Heat,"Winslow, Justise",27.0,40,-13.0,13.0,23,-10.0,14.0,17,-3.0,0.481,0.575,-0.094,611.0,1319.0,-708.0,100.1,105.0,-4.9,104.1,105.2,-1.1,-4.0,-0.2,-3.8,0.552,0.57,-0.018,1.26,1.49,-0.23,15.7,17.1,-1.4,0.191,0.211,-0.02,0.787,0.797,-0.01,0.494,0.501,-0.007,0.161,0.151,0.01,0.509,0.529,-0.02,0.542,0.559,-0.017,98.25,96.02,2.23,0.473,0.5,-0.027
Milwaukee Bucks,"Antetokounmpo, Giannis",37.0,39,-2.0,20.0,21,-1.0,17.0,18,-1.0,0.541,0.538,0.003,1395.0,487.0,908.0,109.9,103.2,6.7,105.7,113.2,-7.5,4.2,-10.0,14.2,0.582,0.572,0.01,1.73,1.58,0.15,17.9,17.6,0.3,0.194,0.172,0.022,0.781,0.745,0.036,0.489,0.452,0.037,0.136,0.145,-0.009,0.542,0.528,0.014,0.582,0.558,0.024,98.09,97.01,1.08,0.526,0.433,0.093
Milwaukee Bucks,"Bledsoe, Eric",29.0,31,-2.0,17.0,17,0.0,12.0,14,-2.0,0.586,0.548,0.038,913.0,585.0,328.0,108.8,108.7,0.1,105.9,110.5,-4.6,3.0,-1.8,4.8,0.568,0.573,-0.005,1.64,1.82,-0.18,17.4,17.9,-0.5,0.204,0.192,0.012,0.757,0.785,-0.028,0.486,0.475,0.011,0.139,0.13,0.009,0.534,0.538,-0.004,0.577,0.571,0.006,98.97,95.09,3.88,0.527,0.472,0.055
Milwaukee Bucks,"Bolomboy, Joel",6.0,39,-33.0,3.0,21,-18.0,3.0,18,-15.0,0.5,0.538,-0.038,38.0,1844.0,-1806.0,80.7,108.8,-28.1,98.5,107.9,-9.4,-17.7,0.9,-18.6,0.308,0.584,-0.276,0.62,1.72,-1.1,8.2,18.0,-9.8,0.289,0.186,0.103,0.867,0.77,0.097,0.544,0.478,0.066,0.167,0.138,0.029,0.391,0.542,-0.151,0.414,0.58,-0.166,97.97,97.81,0.16,0.372,0.504,-0.132
Milwaukee Bucks,"Brogdon, Malcolm",38.0,39,-1.0,20.0,21,-1.0,18.0,18,0.0,0.526,0.538,-0.012,1161.0,721.0,440.0,108.0,108.6,-0.6,109.1,105.4,3.7,-1.1,3.1,-4.2,0.57,0.593,-0.023,1.67,1.72,-0.05,17.6,18.2,-0.6,0.193,0.18,0.013,0.779,0.762,0.017,0.482,0.476,0.006,0.138,0.139,-0.001,0.538,0.539,-0.001,0.573,0.581,-0.008,97.46,98.37,-0.91,0.486,0.527,-0.041
