Playtype,Team,GP,Poss,Time,Points,FGM,FGA,PPP,WorsePPP,BetterPPP,FG,aFG,FT,TO,SF,PlusOne,Score
Isolation,Detroit Pistons,46,323,6.5437598228455,268,103,267,0.82972097396851,3,26,38.576779026217,41.385767790262,13.622291021672,6.8111455108359,13.312693498452,3.405572755418,40.247678018576
Isolation,Memphis Grizzlies,47,328,6.6680197715759,295,105,271,0.89938998222351,18,11,38.745387453875,42.435424354244,12.19512195122,7.3170731707317,11.585365853659,2.1341463414634,42.073170731707
Isolation,Houston Rockets,46,678,13.455100059509,768,244,546,1.132740020752,29,0,44.688644688645,54.212454212454,15.929203539823,6.6371681415929,13.864306784661,3.2448377581121,48.377581120944
Isolation,Cleveland Cavaliers,46,504,10.210700035095,467,183,434,0.92658698558807,23,6,42.165898617512,46.889400921659,10.119047619048,7.5396825396825,8.9285714285714,3.7698412698413,42.261904761905
Isolation,Boston Celtics,49,433,8.2902498245239,394,147,361,0.90993100404739,20,9,40.720221606648,44.459833795014,11.08545034642,7.1593533487298,9.9307159353349,1.6166281755196,43.187066974596
Isolation,Golden State Warriors,49,329,6.1346302032471,316,118,266,0.96048599481583,25,4,44.360902255639,49.248120300752,10.334346504559,10.63829787234,9.1185410334347,1.8237082066869,43.768996960486
PRBallHandler,Los Angeles Clippers,47,1050,20.270299911499,880,325,810,0.83809500932693,16,13,40.123456790123,45.37037037037,9.1428571428571,15.047619047619,7.1428571428571,1.3333333333333,38.47619047619
PRBallHandler,Chicago Bulls,48,908,17.275499343872,710,288,710,0.78193801641464,4,25,40.56338028169,44.507042253521,6.2775330396476,17.180616740088,6.057268722467,1.6519823788546,36.123348017621
PRBallHandler,Toronto Raptors,46,1045,20.693099975586,942,334,772,0.90143501758575,25,4,43.264248704663,47.085492227979,13.492822966507,15.11961722488,11.961722488038,2.488038277512,42.870813397129
PRBallHandler,Oklahoma City Thunder,48,984,18.485799789429,815,323,759,0.82825201749802,12,17,42.555994729908,46.245059288538,8.4349593495935,16.361788617886,7.4186991869919,1.9308943089431,38.821138211382
PRBallHandler,Los Angeles Lakers,47,839,15.557200431824,607,245,633,0.7234799861908,0,29,38.70458135861,40.995260663507,8.8200238379023,17.04410011919,7.7473182359952,1.311084624553,35.518474374255
PRBallHandler,New York Knicks,49,842,15.744199752808,678,277,660,0.80522602796555,6,23,41.969696969697,44.393939393939,6.8883610451306,15.676959619952,6.1757719714964,1.0688836104513,38.598574821853
PRBallHandler,Memphis Grizzlies,47,926,18.825000762939,821,313,719,0.88660901784897,23,6,43.532684283727,47.98331015299,9.719222462203,14.254859611231,8.207343412527,1.7278617710583,41.360691144708
PRBallHandler,Brooklyn Nets,48,944,17.667999267578,765,273,694,0.81038099527359,8,21,39.337175792507,44.308357348703,10.169491525424,17.690677966102,8.1567796610169,1.3771186440678,37.60593220339
PRBallHandler,Atlanta Hawks,47,1123,21.997999191284,858,333,843,0.76402497291565,2,27,39.501779359431,42.170818505338,8.726625111309,17.364203027605,7.2128227960819,1.1576135351736,36.954585930543
PRBallHandler,Indiana Pacers,48,916,17.834899902344,839,341,733,0.91593897342682,27,2,46.521145975443,50.136425648022,7.9694323144105,13.427947598253,6.7685589519651,1.4192139737991,43.340611353712
PRBallHandler,Washington Wizards,48,782,14.940799713135,660,266,606,0.84399002790451,19,10,43.894389438944,46.699669966997,8.4398976982097,16.368286445013,7.2890025575448,2.3017902813299,39.897698209719
PRBallHandler,Orlando Magic,47,891,17.237400054932,725,280,664,0.81369298696518,11,18,42.168674698795,45.180722891566,10.43771043771,16.947250280584,9.0909090909091,2.1324354657688,38.832772166105
PRBallHandler,Denver Nuggets,48,739,13.961799621582,615,238,576,0.83220601081848,14,15,41.319444444444,45.225694444444,8.9309878213802,15.832205683356,8.1190798376184,2.8416779431664,37.889039242219
PRBallHandler,Charlotte Hornets,46,988,19.368799209595,843,300,767,0.8532389998436,21,8,39.113428943937,43.54628422425,11.63967611336,12.651821862348,10.526315789474,2.1255060728745,39.574898785425
PRBallHandler,Phoenix Suns,48,1057,19.603099822998,857,320,793,0.81078499555588,9,20,40.353089533417,43.001261034048,10.406811731315,15.799432355724,8.8930936613056,1.4191106906339,38.789025543992
PRBallHandler,Minnesota Timberwolves,51,1050,18.990800857544,888,342,813,0.84571397304535,20,9,42.066420664207,44.40344403444,10.190476190476,14.0,8.6666666666667,1.6190476190476,40.857142857143
