PLAYER_ID,NAME,TEAM,GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK
203112,"Acy, Quincy",BKN,By Half,First Half,66,25,41,0.379,628.963333333,62,179,0.346,52,147,0.354,16,21,0.762,16,113,129,29,25,13,16,8,59,29,192,-79,0,0,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,3,2,2,2,3,2,1,1
203112,"Acy, Quincy",BKN,By Half,Second Half,67,26,41,0.388,714.981666667,67,182,0.368,50,142,0.352,33,39,0.846,23,102,125,28,33,20,13,4,89,52,217,32,0,0,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,2,2,3,1,1,1,1,1,1
203112,"Acy, Quincy",BKN,By Half,Overtime,3,0,3,0.0,15.2766666667,1,4,0.25,0,3,0.0,0,0,0.0,1,2,3,0,2,0,0,1,1,0,2,-12,0,0,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,2,3,1,1
203112,"Acy, Quincy",BKN,By Period,1,61,22,39,0.361,315.358333333,29,93,0.312,25,79,0.316,7,10,0.7,7,64,71,15,11,5,8,4,29,14,90,-57,0,0,3,4,5,4,3,4,1,5,3,1,3,4,4,4,4,1,1,2,4,4,1,5,3,4,4,6,3,1,1
203112,"Acy, Quincy",BKN,By Period,2,63,25,38,0.397,313.605,33,86,0.384,27,68,0.397,9,11,0.818,9,49,58,14,14,8,8,4,30,15,102,-22,0,0,1,1,4,1,4,2,4,1,2,4,1,3,3,2,3,3,3,3,2,3,1,5,4,3,2,5,2,1,1
203112,"Acy, Quincy",BKN,By Period,3,62,23,39,0.371,345.561666667,35,93,0.376,28,72,0.389,20,23,0.87,12,56,68,19,20,9,8,1,41,29,118,10,0,0,2,3,5,3,2,1,1,2,1,2,2,1,1,1,1,2,2,1,1,2,1,2,5,1,1,2,1,1,1
203112,"Acy, Quincy",BKN,By Period,4,61,24,37,0.393,369.42,32,89,0.36,22,70,0.314,13,16,0.813,11,46,57,9,13,11,5,3,48,23,99,22,0,0,3,2,3,2,1,3,3,3,4,3,4,2,2,3,2,4,4,4,3,1,4,4,6,2,3,1,4,1,1
203112,"Acy, Quincy",BKN,By Period,5,3,0,3,0.0,10.2766666667,0,1,0.0,0,1,0.0,0,0,0.0,1,1,2,0,2,0,0,1,1,0,0,-2,0,0,5,5,2,5,5,6,6,6,5,6,5,5,5,5,5,5,5,5,5,5,5,2,2,5,6,3,6,1,1
203112,"Acy, Quincy",BKN,By Period,6,1,0,1,0.0,5.0,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,2,-10,0,0,6,5,1,5,6,5,5,4,5,5,5,5,5,5,6,5,6,5,6,5,5,1,1,5,5,4,5,1,1
203112,"Acy, Quincy",BKN,By Score Margin,Tied,50,22,28,0.44,72.64,6,20,0.3,6,18,0.333,0,0,0.0,0,7,7,2,2,2,2,2,9,8,18,-1,0,0,3,3,3,1,6,6,6,6,5,6,5,6,6,6,6,6,6,6,6,5,4,3,1,5,6,3,6,1,1
203112,"Acy, Quincy",BKN,By Score Margin,1 - 5 Points,63,25,38,0.397,557.243333333,47,139,0.338,40,116,0.345,15,17,0.882,19,86,105,24,20,14,10,4,55,25,149,-72,0,0,2,1,5,2,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,5,6,1,1,6,1,1,1
203112,"Acy, Quincy",BKN,By Score Margin,6 - 10 Points,65,24,41,0.369,315.188333333,27,75,0.36,21,60,0.35,12,14,0.857,10,57,67,12,16,4,10,4,36,16,87,-65,0,0,1,2,6,3,2,2,2,3,2,2,3,2,3,2,2,2,2,2,2,3,1,5,5,2,2,5,2,1,1
203112,"Acy, Quincy",BKN,By Score Margin,11 - 15 Points,47,11,36,0.234,155.4,18,49,0.367,14,38,0.368,5,7,0.714,2,24,26,7,4,2,1,0,18,12,55,-28,0,0,4,4,4,5,3,4,3,2,4,3,2,5,4,5,5,4,4,3,5,5,5,1,4,3,4,4,4,1,1
203112,"Acy, Quincy",BKN,By Score Margin,16 - 20 Points,33,8,25,0.242,129.475,22,49,0.449,17,37,0.459,11,15,0.733,4,25,29,6,6,4,5,2,16,12,72,59,0,0,5,5,2,4,4,3,3,1,3,4,1,3,2,4,4,3,3,4,4,3,3,3,3,3,3,1,3,1,1
203112,"Acy, Quincy",BKN,By Score Margin,more than 20 Points,23,5,18,0.217,129.275,10,33,0.303,4,23,0.174,6,7,0.857,5,18,23,6,12,7,1,1,15,8,30,48,0,0,6,6,1,6,5,5,5,5,6,5,6,4,4,2,3,5,5,4,3,2,5,2,2,5,5,2,5,1,1
203112,"Acy, Quincy",BKN,By Actual Margin,Behind more than 20 Points,17,0,17,0.0,92.455,9,24,0.375,4,16,0.25,6,7,0.857,4,10,14,6,10,6,0,1,11,6,28,53,0,0,8,11,5,11,7,6,6,5,9,8,10,5,5,4,4,7,7,3,2,2,10,5,5,7,6,3,6,1,1
203112,"Acy, Quincy",BKN,By Actual Margin,Behind 16 - 20 Points,26,2,24,0.077,102.228333333,15,35,0.429,10,24,0.417,8,11,0.727,4,19,23,4,6,4,2,2,13,10,48,51,0,0,7,9,6,9,6,4,5,3,5,5,3,2,2,7,4,6,6,6,6,4,5,7,6,4,4,4,4,1,1
203112,"Acy, Quincy",BKN,By Actual Margin,Behind 11 - 15 Points,34,2,32,0.059,127.958333333,15,43,0.349,12,35,0.343,3,5,0.6,2,22,24,6,4,2,1,0,14,9,45,-7,0,0,5,9,9,10,4,4,4,7,4,4,6,6,6,8,6,5,4,3,7,6,7,1,7,5,5,8,5,1,1
203112,"Acy, Quincy",BKN,By Actual Margin,Behind 6 - 10 Points,47,11,36,0.234,200.458333333,20,53,0.377,16,42,0.381,12,14,0.857,9,34,43,8,9,3,9,3,19,13,68,70,0,0,4,5,10,8,3,3,3,4,3,3,4,1,1,4,2,3,3,2,3,5,1,11,9,2,3,1,3,1,1
203112,"Acy, Quincy",BKN,By Actual Margin,Behind 1 - 5 Points,60,22,38,0.367,289.081666667,25,70,0.357,21,58,0.362,8,9,0.889,13,44,57,18,12,6,3,2,29,14,79,68,0,0,1,2,11,7,1,1,1,6,1,1,5,2,3,2,1,1,1,1,1,2,3,7,11,1,1,2,1,1,1
203112,"Acy, Quincy",BKN,By Actual Margin,Tied,50,22,28,0.44,72.64,6,20,0.3,6,18,0.333,0,0,0.0,0,7,7,2,2,2,2,2,9,8,18,-1,0,0,3,2,7,6,8,9,8,10,7,6,7,9,9,9,9,9,9,8,8,6,5,7,4,6,9,6,9,1,1
203112,"Acy, Quincy",BKN,By Actual Margin,Ahead 1 - 5 Points,54,25,29,0.463,268.161666667,22,69,0.319,19,58,0.328,7,8,0.875,6,42,48,6,8,8,7,2,26,11,70,-140,0,0,2,1,8,5,2,2,2,8,2,1,8,4,4,3,3,2,2,3,4,1,2,7,10,3,2,11,2,1,1
203112,"Acy, Quincy",BKN,By Actual Margin,Ahead 6 - 10 Points,34,21,13,0.618,114.73,7,22,0.318,5,18,0.278,0,0,0.0,1,23,24,4,7,1,1,1,17,3,19,-135,0,0,5,4,4,4,5,7,7,9,8,6,9,9,9,9,7,4,4,6,5,8,7,5,8,8,8,10,7,1,1
203112,"Acy, Quincy",BKN,By Actual Margin,Ahead 11 - 15 Points,13,9,4,0.692,27.4416666667,3,6,0.5,2,3,0.667,2,2,1.0,0,2,2,1,0,0,0,0,4,3,10,-21,0,0,9,6,3,3,10,10,11,1,10,11,1,8,8,1,9,11,11,10,10,10,10,1,2,8,10,9,11,1,1
203112,"Acy, Quincy",BKN,By Actual Margin,Ahead 16 - 20 Points,7,6,1,0.857,27.2466666667,7,14,0.5,7,13,0.538,3,4,0.75,0,6,6,2,0,0,3,0,3,2,24,8,0,0,10,7,1,1,11,7,9,1,6,9,2,6,7,6,9,10,10,8,10,10,3,1,1,10,7,5,8,1,1
203112,"Acy, Quincy",BKN,By Actual Margin,Ahead more than 20 Points,6,5,1,0.833,36.82,1,9,0.111,0,7,0.0,0,0,0.0,1,8,9,0,2,1,1,0,4,2,2,-5,0,0,11,8,1,2,9,11,10,11,11,10,11,9,9,9,7,8,8,11,8,8,7,1,2,10,11,7,10,1,1
203500,"Adams, Steven",OKC,By Half,First Half,76,43,33,0.566,1287.99666667,280,446,0.628,0,1,0.0,92,155,0.594,199,165,364,53,72,55,47,28,94,154,652,231,28,0,1,1,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1
203500,"Adams, Steven",OKC,By Half,Second Half,76,43,33,0.566,1171.33833333,167,265,0.63,0,1,0.0,68,132,0.515,184,136,320,34,56,36,31,18,118,124,402,85,28,0,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1
203500,"Adams, Steven",OKC,By Half,Overtime,4,3,1,0.75,27.5166666667,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,1,0,1,0,0,3,0,2,5,0,0,3,3,1,1,3,3,3,1,1,3,1,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,1
