球员,球队,对阵,时间,状态,首发,出场时间,三分球命中,三分球出手,两分球命中,两分球出手,罚球命中,罚球出手,进攻,篮板,助攻,抢断,盖帽,失误,犯规,得分,编号
张智涵,天津,上海,2017-10-31,112:123(已结束),0,30.5,3,5,3,4,5,5,0,2,0,1,0,4,0,20,500696
田垒,天津,上海,2017-10-31,112:123(已结束),0,18.1,2,3,0,0,0,0,0,0,2,0,0,1,3,6,501945
徐磊,天津,上海,2017-10-31,112:123(已结束),0,9.9,1,1,0,1,0,0,0,2,1,0,0,0,3,3,400017
张兆旭,上海,天津,2017-10-31,112:123(已结束),1,24.4,0,0,3,4,0,0,1,5,2,0,2,0,0,6,501069
曾文鼎,上海,天津,2017-10-31,112:123(已结束),1,6.1,1,2,0,0,0,0,0,1,1,0,0,1,1,3,501306
卢伟,上海,天津,2017-10-31,112:123(已结束),1,30.3,2,6,1,2,0,0,0,0,2,0,0,0,2,8,100128
罗汉琛,上海,天津,2017-10-31,112:123(已结束),1,40.2,2,4,6,9,0,0,0,3,0,0,0,2,1,18,501532
弗雷戴特,上海,天津,2017-10-31,112:123(已结束),1,39.9,3,9,7,12,2,3,2,4,3,3,0,1,0,25,503551
罗智,上海,天津,2017-10-31,112:123(已结束),0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100076
施宇晨,上海,天津,2017-10-31,112:123(已结束),0,7.8,0,0,1,1,0,0,1,2,1,0,0,0,0,2,502764
明纳拉斯,上海,天津,2017-10-31,112:123(已结束),0,32.2,9,17,5,8,5,8,0,9,2,3,1,3,3,42,603168
翟逸,上海,天津,2017-10-31,112:123(已结束),0,17.8,0,0,3,3,0,0,2,4,0,0,0,3,6,6,501470
蔡亮,上海,天津,2017-10-31,112:123(已结束),0,16.4,0,3,0,1,2,2,2,4,1,0,1,0,5,2,500367
董瀚麟,上海,天津,2017-10-31,112:123(已结束),0,23.7,0,0,5,5,1,2,1,2,1,2,1,0,4,11,500539
李慕豪,深圳,四川,2017-10-31,117:105(已结束),1,18.9,0,1,2,3,2,2,2,3,0,0,2,0,3,6,501178
孟铎,深圳,四川,2017-10-31,117:105(已结束),1,28.0,1,4,3,9,0,0,3,3,2,0,0,3,2,9,100111
顾全,深圳,四川,2017-10-31,117:105(已结束),1,36.1,3,8,6,12,0,2,1,4,1,1,0,1,1,21,501176
萨林杰,深圳,四川,2017-10-31,117:105(已结束),1,44.8,3,7,15,28,7,9,7,25,7,2,3,1,2,46,603197
于德豪,深圳,四川,2017-10-31,117:105(已结束),1,24.2,0,1,0,2,0,0,1,3,4,0,0,0,3,0,501678
杨林祎,深圳,四川,2017-10-31,117:105(已结束),0,23.8,0,3,4,6,1,1,2,6,2,1,0,1,2,9,600255
何忠勉,深圳,四川,2017-10-31,117:105(已结束),0,24.4,2,3,5,7,0,0,2,3,0,2,0,2,5,16,500665
邱彪,深圳,四川,2017-10-31,117:105(已结束),0,7.6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,100108
卢艺文,深圳,四川,2017-10-31,117:105(已结束),0,29.5,2,4,1,3,2,2,3,8,3,1,0,2,0,10,501672
沈梓捷,深圳,四川,2017-10-31,117:105(已结束),0,2.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,501674
哈达迪,四川,深圳,2017-10-31,117:105(已结束),1,35.1,0,2,4,7,2,3,2,12,4,1,3,3,4,10,501880
吴楠,四川,深圳,2017-10-31,117:105(已结束),1,14.4,0,2,2,3,0,0,1,2,1,0,0,1,2,4,500533
左朕年,四川,深圳,2017-10-31,117:105(已结束),1,41.3,2,3,5,8,2,2,3,8,0,0,0,1,3,18,502024
刘炜,四川,深圳,2017-10-31,117:105(已结束),1,45.1,1,4,7,15,0,0,1,4,3,2,0,2,3,17,100060
孟达,四川,深圳,2017-10-31,117:105(已结束),1,37.0,1,5,6,8,0,0,0,2,5,4,0,0,0,15,100026
王政博,四川,深圳,2017-10-31,117:105(已结束),0,2.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,501734
富兰克林,四川,深圳,2017-10-31,117:105(已结束),0,37.0,3,12,9,14,8,8,1,9,6,3,2,3,6,35,600223
陈辰,四川,深圳,2017-10-31,117:105(已结束),0,8.1,1,1,0,0,0,0,0,2,0,0,0,0,1,3,502296
陈晓东,四川,深圳,2017-10-31,117:105(已结束),0,6.3,0,0,0,2,1,2,0,0,0,0,0,1,1,1,100214
徐煜峰,四川,深圳,2017-10-31,117:105(已结束),0,13.0,0,0,1,1,0,0,0,1,0,0,0,0,3,2,501707
易建联,广东,广州,2017-10-31,105:94(已结束),1,34.6,1,5,10,12,6,10,5,16,1,0,1,2,1,29,100004
周鹏,广东,广州,2017-10-31,105:94(已结束),1,41.2,2,7,5,6,3,3,0,3,2,2,1,0,4,19,100007
任骏飞,广东,广州,2017-10-31,105:94(已结束),1,20.7,0,0,2,5,0,0,0,2,1,0,1,1,2,4,500672
赵睿,广东,广州,2017-10-31,105:94(已结束),1,40.3,1,3,5,5,2,2,0,3,6,1,0,2,2,15,501938
杰克逊,广东,广州,2017-10-31,105:94(已结束),1,37.2,1,5,6,9,3,6,1,5,2,2,0,2,4,18,101208
杨金蒙,广东,广州,2017-10-31,105:94(已结束),0,12.4,0,2,0,0,0,0,0,0,0,0,0,0,3,0,501399
尼克尔森,广东,广州,2017-10-31,105:94(已结束),0,34.8,0,3,9,11,1,2,1,10,2,0,2,3,1,19,603195
曾繁日,广东,广州,2017-10-31,105:94(已结束),0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503258
邵英伦,广东,广州,2017-10-31,105:94(已结束),0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501407
胡明轩,广东,广州,2017-10-31,105:94(已结束),0,14.3,0,2,0,0,1,2,1,4,1,0,0,1,1,1,603116
鞠明欣,广州,广东,2017-10-31,105:94(已结束),1,4.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,501398
弗格,广州,广东,2017-10-31,105:94(已结束),1,39.1,4,12,4,14,8,8,1,2,3,2,0,3,3,28,603137
罗旭东,广州,广东,2017-10-31,105:94(已结束),1,22.4,1,3,1,5,1,2,0,3,0,1,0,0,3,6,100072
朱旭航,广州,广东,2017-10-31,105:94(已结束),1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501546
桑尼,广州,广东,2017-10-31,105:94(已结束),1,31.9,0,0,3,11,6,6,4,12,0,2,0,3,1,12,501255
陈盈骏,广州,广东,2017-10-31,105:94(已结束),0,38.0,4,6,4,6,0,0,5,7,3,0,0,1,3,20,603136
胡珑贸,广州,广东,2017-10-31,105:94(已结束),0,11.7,0,0,1,2,0,0,1,2,0,0,0,0,1,2,503543
衡艺丰,广州,广东,2017-10-31,105:94(已结束),0,27.7,0,1,1,4,0,0,1,1,1,1,0,1,4,2,501711
汉斯布鲁,广州,广东,2017-10-31,105:94(已结束),0,22.4,0,0,3,10,0,0,1,10,1,0,1,0,2,6,603138
范子铭,广州,广东,2017-10-31,105:94(已结束),0,7.9,0,0,1,2,0,0,2,2,0,0,0,1,2,2,501725
郑准,广州,广东,2017-10-31,105:94(已结束),0,30.8,3,5,3,5,1,1,0,2,1,1,0,1,3,16,500509
唐正东,同曦,北京,2017-10-31,81:89(已结束),1,18.6,0,0,3,3,0,2,4,7,1,1,0,2,1,6,100017
多米尼克·琼斯,同曦,北京,2017-10-31,81:89(已结束),1,35.4,2,7,4,10,5,5,0,4,9,1,0,6,3,19,501896
周仪翔,同曦,北京,2017-10-31,81:89(已结束),1,28.1,0,3,1,6,0,0,1,2,1,0,0,2,1,2,603171
郭一飞,同曦,北京,2017-10-31,81:89(已结束),1,25.8,2,4,0,3,0,0,0,4,0,1,0,0,3,6,501477
巴赫拉米,同曦,北京,2017-10-31,81:89(已结束),1,41.5,1,2,1,4,0,0,4,9,3,2,0,3,4,5,501903
杨力,同曦,北京,2017-10-31,81:89(已结束),0,3.6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100024
张财宝,同曦,北京,2017-10-31,81:89(已结束),0,12.5,0,2,0,1,0,0,1,3,0,0,0,0,0,0,500674
宋建骅,同曦,北京,2017-10-31,81:89(已结束),0,16.9,0,2,2,2,1,4,1,3,0,1,0,1,3,5,501380
于长春,同曦,北京,2017-10-31,81:89(已结束),0,18.4,0,2,0,0,4,4,1,2,0,0,0,1,1,4,500701
买尔丹·吐尔逊,同曦,北京,2017-10-31,81:89(已结束),0,2.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,500516
J·J·希克森,同曦,北京,2017-10-31,81:89(已结束),0,36.6,0,0,17,26,0,2,5,15,3,0,2,2,1,34,503569
朱彦西,北京,同曦,2017-10-31,81:89(已结束),1,40.0,1,4,2,6,0,0,0,2,0,2,0,1,4,7,501234
贾斯汀·汉密尔顿,北京,同曦,2017-10-31,81:89(已结束),1,39.9,2,7,10,13,2,2,4,13,2,4,3,1,2,28,603184
翟晓川,北京,同曦,2017-10-31,81:89(已结束),1,30.9,1,1,3,13,2,2,4,12,1,0,0,3,4,11,501346
王骁辉,北京,同曦,2017-10-31,81:89(已结束),1,26.6,4,8,0,0,0,0,2,5,2,1,0,0,4,12,500517
方硕,北京,同曦,2017-10-31,81:89(已结束),1,41.7,0,5,5,9,2,2,2,3,9,2,0,5,2,12,500519
王旭,北京,同曦,2017-10-31,81:89(已结束),0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600048
张才仁,北京,同曦,2017-10-31,81:89(已结束),0,11.8,0,0,1,1,0,0,1,2,0,0,0,0,2,2,501976
段江鹏,北京,同曦,2017-10-31,81:89(已结束),0,5.6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,500389
塔瑞克·加尼尤,北京,同曦,2017-10-31,81:89(已结束),0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,603183
段鸿瑞,北京,同曦,2017-10-31,81:89(已结束),0,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,501973
张松涛,北京,同曦,2017-10-31,81:89(已结束),0,9.1,0,0,3,4,0,0,1,2,0,0,0,0,2,6,101677
艾伦·杰克逊,北京,同曦,2017-10-31,81:89(已结束),0,28.1,0,3,4,7,3,5,0,3,6,2,0,2,2,11,603181
斯蒂芬·马布里,北控,山东,2017-10-31,114:102(已结束),1,36.4,0,1,6,7,2,2,1,7,11,1,0,4,5,14,500733
杨敬敏,北控,山东,2017-10-31,114:102(已结束),1,39.5,1,5,2,4,0,0,0,2,2,2,0,4,1,7,501463
王征,北控,山东,2017-10-31,114:102(已结束),1,30.2,0,0,7,9,1,1,1,8,0,0,0,0,1,15,500347
滕贺麒,北控,山东,2017-10-31,114:102(已结束),1,21.7,1,2,3,4,2,2,1,2,1,2,1,1,4,11,501933
赛义德·阿巴斯,北控,山东,2017-10-31,114:102(已结束),1,40.3,2,7,6,10,3,3,1,9,5,2,0,6,5,21,500715
许梦君,北控,山东,2017-10-31,114:102(已结束),0,8.8,0,1,1,1,0,0,0,0,0,1,0,0,1,2,603189
李雪松,北控,山东,2017-10-31,114:102(已结束),0,2.8,0,0,0,1,0,0,0,0,0,0,0,1,1,0,501016
于澍龙,北控,山东,2017-10-31,114:102(已结束),0,11.6,0,2,0,0,0,0,0,0,1,1,0,0,1,0,500525
于梁,北控,山东,2017-10-31,114:102(已结束),0,2.4,0,1,0,0,0,0,0,1,0,1,0,1,0,0,100015
宋康明,北控,山东,2017-10-31,114:102(已结束),0,10.7,0,0,2,3,1,1,1,2,0,0,0,0,1,5,500360
兰多夫,北控,山东,2017-10-31,114:102(已结束),0,35.6,3,7,8,10,14,16,6,16,5,1,0,2,5,39,501557
潘宁,山东,北控,2017-10-31,114:102(已结束),1,14.5,1,2,1,3,2,2,1,2,0,0,1,0,2,7,501701
陶汉林,山东,北控,2017-10-31,114:102(已结束),1,22.1,0,0,3,3,0,0,2,5,0,0,0,1,5,6,500684
丁彦雨航,山东,北控,2017-10-31,114:102(已结束),1,41.9,4,9,5,11,5,7,0,1,3,3,0,0,1,27,501310
睢冉,山东,北控,2017-10-31,114:102(已结束),1,24.8,0,2,0,3,0,0,3,3,2,5,0,1,3,0,500532
泰·劳森,山东,北控,2017-10-31,114:102(已结束),1,35.8,5,9,6,7,5,8,1,3,2,2,0,1,2,32,603146
王汝恒,山东,北控,2017-10-31,114:102(已结束),0,14.1,1,4,2,3,1,1,0,1,3,2,0,2,1,8,501163
张庆鹏,山东,北控,2017-10-31,114:102(已结束),0,23.2,2,4,0,0,0,0,0,0,1,1,0,2,1,6,100126
贾诚,山东,北控,2017-10-31,114:102(已结束),0,10.3,0,2,0,2,0,0,0,1,1,0,0,1,4,0,501161
张春军,山东,北控,2017-10-31,114:102(已结束),0,8.5,0,0,1,2,0,0,0,2,0,1,0,0,2,2,501156
莫泰尤纳斯,山东,北控,2017-10-31,114:102(已结束),0,36.3,0,4,5,7,3,7,1,8,3,1,0,3,3,13,603144
吴轲,山东,北控,2017-10-31,114:102(已结束),0,7.7,0,1,0,1,1,2,1,1,1,0,0,1,0,1,100221
张辉,山东,北控,2017-10-31,114:102(已结束),0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,501709
苏伟,青岛,山西,2017-11-01,121:140(已结束),1,25.4,0,0,2,5,4,6,1,9,0,2,3,0,4,8,101763
高尚,青岛,山西,2017-11-01,121:140(已结束),1,40.1,4,5,3,8,1,2,2,6,2,1,0,1,2,19,501401
王庆明,青岛,山西,2017-11-01,121:140(已结束),1,27.9,0,0,5,7,0,0,2,5,1,1,0,0,0,10,501485
孙杰,青岛,山西,2017-11-01,121:140(已结束),1,21.0,1,2,1,1,0,0,0,1,0,0,0,1,1,5,100213
吉布森,青岛,山西,2017-11-01,121:140(已结束),1,42.2,2,12,11,17,10,13,1,7,7,1,0,4,2,38,603142
许家晗,青岛,山西,2017-11-01,121:140(已结束),0,16.5,0,0,1,1,0,0,0,0,3,1,0,0,5,2,501308
张骋宇,青岛,山西,2017-11-01,121:140(已结束),0,16.4,1,4,3,4,2,2,0,1,2,1,0,1,0,11,500660
刘书楠,青岛,山西,2017-11-01,121:140(已结束),0,9.6,0,0,1,2,1,2,4,6,0,0,0,0,0,3,500531
赵捷,青岛,山西,2017-11-01,121:140(已结束),0,15.3,1,1,0,1,0,0,0,0,0,1,0,2,2,3,500666
田嘉夫,青岛,山西,2017-11-01,121:140(已结束),0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501382
泰伦斯·琼斯,青岛,山西,2017-11-01,121:140(已结束),0,25.7,1,5,9,16,1,5,3,7,1,0,0,5,2,22,603192
李敬宇,山西,青岛,2017-11-01,121:140(已结束),1,18.1,2,4,1,2,0,0,0,0,1,0,0,0,2,8,500331
邢志强,山西,青岛,2017-11-01,121:140(已结束),1,41.3,2,7,5,8,0,2,2,10,3,0,1,3,5,16,501319
刘冠岑,山西,青岛,2017-11-01,121:140(已结束),1,42.4,3,3,2,3,3,4,7,8,1,2,1,2,4,16,501697
斯科拉,山西,青岛,2017-11-01,121:140(已结束),1,37.1,5,7,13,21,4,4,3,15,7,1,0,2,4,45,603196
曾令旭,山西,青岛,2017-11-01,121:140(已结束),1,41.3,1,7,7,8,2,2,1,7,13,3,0,0,3,19,501329
王洪,山西,青岛,2017-11-01,121:140(已结束),0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,503544
王磊,山西,青岛,2017-11-01,121:140(已结束),0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100198
原帅,山西,青岛,2017-11-01,121:140(已结束),0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501459
张学文,山西,青岛,2017-11-01,121:140(已结束),0,10.5,0,2,2,2,2,2,2,2,0,0,0,0,3,6,100201
闫鹏飞,山西,青岛,2017-11-01,121:140(已结束),0,8.6,0,0,2,4,1,2,1,3,0,0,0,1,2,5,501318
詹宁斯,山西,青岛,2017-11-01,121:140(已结束),0,34.9,3,12,7,14,2,3,2,7,11,5,0,1,2,25,603193
李安,吉林,八一,2017-11-01,99:87(已结束),1,40.1,0,0,4,12,2,2,5,13,0,1,2,0,2,10,500662
兰德里,吉林,八一,2017-11-01,99:87(已结束),1,25.9,0,0,7,15,4,5,5,12,2,2,0,0,2,18,603133
柴长易,吉林,八一,2017-11-01,99:87(已结束),1,23.1,1,4,2,3,3,4,0,3,1,0,0,1,1,10,501338
崔晋铭,吉林,八一,2017-11-01,99:87(已结束),1,41.1,1,6,3,8,2,2,3,5,2,4,0,4,1,11,501506
高诗岩,吉林,八一,2017-11-01,99:87(已结束),1,33.8,0,1,5,10,2,3,1,4,4,3,0,3,3,12,501726
姚天一,吉林,八一,2017-11-01,99:87(已结束),0,14.4,0,0,0,3,0,0,0,2,2,1,0,0,1,0,501979
代怀博,吉林,八一,2017-11-01,99:87(已结束),0,27.0,1,2,6,7,0,0,2,7,1,0,0,2,3,15,501413
蔡李龙,吉林,八一,2017-11-01,99:87(已结束),0,12.5,1,4,0,1,0,0,0,0,1,0,0,0,0,3,500675
韦弗,吉林,八一,2017-11-01,99:87(已结束),0,22.1,2,5,3,9,8,8,0,1,3,1,0,1,0,20,603134
许钟豪,八一,吉林,2017-11-01,99:87(已结束),1,32.3,0,0,4,9,3,6,3,14,3,1,3,3,4,11,500535
宁鸿宇,八一,吉林,2017-11-01,99:87(已结束),1,11.0,0,1,0,1,0,0,0,0,0,0,1,2,3,0,501779
刘航初,八一,吉林,2017-11-01,99:87(已结束),1,10.7,0,2,0,1,0,0,0,3,1,0,0,1,0,0,501144
雷蒙,八一,吉林,2017-11-01,99:87(已结束),1,37.2,1,10,3,10,1,1,3,6,2,2,0,1,4,10,501772
田宇翔,八一,吉林,2017-11-01,99:87(已结束),1,33.2,1,3,4,5,2,2,2,3,4,3,1,4,1,13,501335
李天戈,八一,吉林,2017-11-01,99:87(已结束),0,8.8,0,0,1,2,0,0,0,1,0,1,1,0,1,2,501774
罗凯文,八一,吉林,2017-11-01,99:87(已结束),0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501777
张祖铭,八一,吉林,2017-11-01,99:87(已结束),0,37.3,2,7,3,4,0,0,3,6,0,2,0,0,0,12,501782
付豪,八一,吉林,2017-11-01,99:87(已结束),0,37.7,0,0,12,21,5,6,2,13,3,0,1,3,3,29,501770
余晨,八一,吉林,2017-11-01,99:87(已结束),0,13.8,0,0,2,6,0,0,0,2,1,0,0,0,2,4,501153
阿尔斯兰,八一,吉林,2017-11-01,99:87(已结束),0,14.7,2,5,0,0,0,0,0,1,1,0,0,1,1,6,501769
张大宇,浙江,广厦,2017-11-01,97:103(已结束),1,21.8,0,0,1,5,0,0,2,4,1,0,0,0,2,2,100085
张永鹏,浙江,广厦,2017-11-01,97:103(已结束),1,41.6,0,0,6,11,1,1,3,15,2,0,1,0,4,13,500352
索尼·威姆斯,浙江,广厦,2017-11-01,97:103(已结束),1,32.0,0,2,8,15,0,0,0,3,4,2,0,2,2,16,603125
吴前,浙江,广厦,2017-11-01,97:103(已结束),1,52.5,4,13,2,8,8,8,1,9,2,0,1,6,5,24,501409
程帅彭,浙江,广厦,2017-11-01,97:103(已结束),1,18.4,0,6,2,4,2,3,1,2,1,0,1,1,2,6,603118
江凯,浙江,广厦,2017-11-01,97:103(已结束),0,24.9,0,1,2,8,0,0,2,5,0,1,0,0,6,4,501539
付磊,浙江,广厦,2017-11-01,97:103(已结束),0,25.9,0,4,0,2,2,2,1,1,3,1,0,0,2,2,502029
夏钰博,浙江,广厦,2017-11-01,97:103(已结束),0,5.3,0,1,0,1,0,0,1,1,0,0,0,0,1,0,501158
贾内尔·斯托克斯,浙江,广厦,2017-11-01,97:103(已结束),0,42.7,1,2,12,21,3,6,6,16,2,4,4,2,5,30,603121
林志杰,广厦,浙江,2017-11-01,97:103(已结束),1,30.5,0,2,1,4,2,2,1,3,0,5,0,2,3,4,500704
苏若禹,广厦,浙江,2017-11-01,97:103(已结束),1,28.6,0,0,2,5,0,2,4,8,0,0,1,0,2,4,501181
胡金秋,广厦,浙江,2017-11-01,97:103(已结束),1,40.1,0,0,9,14,4,7,4,12,0,1,1,0,2,22,502672
考特尼·福特森,广厦,浙江,2017-11-01,97:103(已结束),1,45.1,2,7,12,29,10,14,5,15,10,2,0,6,2,40,503548
赵岩昊,广厦,浙江,2017-11-01,97:103(已结束),1,17.4,0,1,1,1,0,0,0,1,0,0,0,0,1,2,501752
刘铮,广厦,浙江,2017-11-01,97:103(已结束),0,23.5,0,0,1,3,2,2,0,6,1,1,1,1,2,4,503536
孙铭徽,广厦,浙江,2017-11-01,97:103(已结束),0,19.7,0,0,1,3,2,2,0,0,0,0,0,0,1,4,501747
李京龙,广厦,浙江,2017-11-01,97:103(已结束),0,22.9,2,5,0,2,4,4,0,1,0,0,0,0,2,10,501406
鞠鹏,广厦,浙江,2017-11-01,97:103(已结束),0,5.4,0,0,1,2,0,0,0,0,0,0,0,0,1,2,101765
博洛西斯,广厦,浙江,2017-11-01,97:103(已结束),0,31.9,2,7,1,7,3,4,1,13,2,0,2,3,4,11,603162
王哲林,福建,江苏,2017-11-01,116:125(已结束),1,37.2,0,0,10,16,1,4,3,6,2,0,1,2,4,21,501537
周启新,福建,江苏,2017-11-01,116:125(已结束),1,23.2,1,5,2,6,0,0,1,2,1,1,0,0,2,7,100101
陈林坚,福建,江苏,2017-11-01,116:125(已结束),1,22.0,1,5,1,3,0,0,1,2,0,0,0,1,0,5,501476
谢亚财,福建,江苏,2017-11-01,116:125(已结束),1,9.7,0,0,0,0,2,2,0,0,0,2,0,2,0,2,500670
迈克·哈里斯,福建,江苏,2017-11-01,116:125(已结束),1,33.7,2,4,3,4,2,2,5,12,1,0,1,0,2,14,500400
孙椿棚,福建,江苏,2017-11-01,116:125(已结束),0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,501704
杨凯,福建,江苏,2017-11-01,116:125(已结束),0,26.0,3,6,0,0,0,0,0,3,1,0,0,1,1,9,603191
赵泰隆,福建,江苏,2017-11-01,116:125(已结束),0,34.8,3,4,3,5,0,0,2,2,1,0,0,1,2,15,500382
郭磊,福建,江苏,2017-11-01,116:125(已结束),0,18.2,0,2,0,0,0,0,0,4,0,1,0,0,5,0,100219
孙喆,福建,江苏,2017-11-01,116:125(已结束),0,16.1,0,0,2,3,0,0,2,4,1,1,0,1,3,4,500441
拉斯·史密斯,福建,江苏,2017-11-01,116:125(已结束),0,43.4,2,13,9,20,15,19,4,11,8,5,0,3,1,39,603203
米罗斯拉夫·拉杜利察,江苏,福建,2017-11-01,116:125(已结束),1,30.3,0,0,3,12,4,4,1,7,3,0,0,0,4,10,603130
易立,江苏,福建,2017-11-01,116:125(已结束),1,25.5,3,5,0,3,0,0,2,3,0,2,0,3,2,9,100019
李原宇,江苏,福建,2017-11-01,116:125(已结束),1,35.6,0,0,4,6,0,0,1,4,0,2,1,1,3,8,501166
侯逸凡,江苏,福建,2017-11-01,116:125(已结束),1,35.8,3,6,3,4,1,2,1,4,0,3,0,0,2,16,600113
常亚松,江苏,福建,2017-11-01,116:125(已结束),1,6.8,0,1,0,0,0,0,0,0,0,1,0,1,2,0,500667
马尚·布鲁克斯,江苏,福建,2017-11-01,116:125(已结束),0,46.8,4,11,13,17,6,7,0,6,9,0,1,4,3,44,503170
曹飞,江苏,福建,2017-11-01,116:125(已结束),0,17.7,0,2,3,4,1,2,1,1,0,1,0,0,0,7,500545
史鸿飞,江苏,福建,2017-11-01,116:125(已结束),0,29.9,7,9,2,2,0,0,1,5,3,1,0,1,4,25,501345
柳伟,江苏,福建,2017-11-01,116:125(已结束),0,20.0,0,0,0,3,1,2,2,6,1,0,0,0,1,1,100164
吴冠希,江苏,福建,2017-11-01,116:125(已结束),0,16.8,0,0,2,4,1,2,0,4,1,0,2,1,3,5,501882
孙桐林,新疆,辽宁,2017-11-01,108:110(已结束),1,23.0,0,1,2,4,1,1,4,8,3,0,0,0,3,5,501177
阿不都沙拉木,新疆,辽宁,2017-11-01,108:110(已结束),1,23.2,0,0,2,4,1,2,2,6,0,1,0,0,1,5,501983
俞长栋,新疆,辽宁,2017-11-01,108:110(已结束),1,38.4,4,6,4,6,0,0,4,10,2,1,0,2,5,20,501179
可兰白克·马坎,新疆,辽宁,2017-11-01,108:110(已结束),1,19.5,0,2,1,3,0,0,0,0,0,0,1,1,1,2,600301
达柳斯·亚当斯,新疆,辽宁,2017-11-01,108:110(已结束),1,41.1,4,13,8,12,10,13,0,6,7,5,0,2,3,38,503547
西热力江,新疆,辽宁,2017-11-01,108:110(已结束),0,36.8,4,13,1,1,3,6,0,5,2,0,1,1,2,17,500555
王子瑞,新疆,辽宁,2017-11-01,108:110(已结束),0,12.8,0,0,1,1,0,0,0,0,0,0,0,2,1,2,501301
李根,新疆,辽宁,2017-11-01,108:110(已结束),0,20.6,1,3,3,6,0,0,0,1,1,0,0,0,0,9,500536
肖恩.朗,新疆,辽宁,2017-11-01,108:110(已结束),0,24.6,0,0,3,5,4,5,2,4,0,0,2,1,5,10,603199
韩德君,辽宁,新疆,2017-11-01,108:110(已结束),1,23.7,0,0,4,5,3,4,4,7,0,0,0,0,5,11,500345
李晓旭,辽宁,新疆,2017-11-01,108:110(已结束),1,31.9,0,2,3,6,0,2,3,8,0,2,0,0,3,6,100130
丛明晨,辽宁,新疆,2017-11-01,108:110(已结束),1,32.1,2,5,4,6,2,2,1,2,0,0,0,1,1,16,501739
莱斯特·哈德森,辽宁,新疆,2017-11-01,108:110(已结束),1,36.5,6,7,5,8,5,6,0,4,5,2,0,1,3,33,501217
郭艾伦,辽宁,新疆,2017-11-01,108:110(已结束),1,35.2,4,9,2,6,0,2,0,2,6,0,0,5,3,16,501070
杨鸣,辽宁,新疆,2017-11-01,108:110(已结束),0,3.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,100129
刘志轩,辽宁,新疆,2017-11-01,108:110(已结束),0,14.3,0,1,2,3,0,0,1,3,1,1,0,0,2,4,501170
钟诚,辽宁,新疆,2017-11-01,108:110(已结束),0,4.9,0,1,0,0,0,0,0,2,1,0,0,0,0,0,500523
巴斯,辽宁,新疆,2017-11-01,108:110(已结束),0,35.5,0,0,6,14,7,8,1,9,0,2,1,3,2,19,603149
赵继伟,辽宁,新疆,2017-11-01,108:110(已结束),0,22.7,1,3,0,1,2,2,0,0,5,0,0,2,4,5,501736
董瀚麟,上海,广东,2017-11-02,87:102(已结束),1,33.9,0,0,1,4,1,3,0,7,2,0,0,2,3,3,500539
曾文鼎,上海,广东,2017-11-02,87:102(已结束),1,5.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,501306
翟逸,上海,广东,2017-11-02,87:102(已结束),1,26.9,1,1,2,2,2,2,0,1,0,2,0,0,3,9,501470
弗雷戴特,上海,广东,2017-11-02,87:102(已结束),1,40.3,6,17,7,19,1,1,3,8,7,3,0,2,2,33,503551
罗汉琛,上海,广东,2017-11-02,87:102(已结束),1,33.6,0,1,0,3,1,2,0,4,3,0,0,1,3,1,501532
罗智,上海,广东,2017-11-02,87:102(已结束),0,3.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,100076
卢伟,上海,广东,2017-11-02,87:102(已结束),0,14.9,0,1,1,2,0,0,0,0,1,0,0,0,0,2,100128
蔡亮,上海,广东,2017-11-02,87:102(已结束),0,25.8,0,1,1,3,1,1,1,3,1,2,0,1,3,3,500367
张兆旭,上海,广东,2017-11-02,87:102(已结束),0,17.5,0,0,3,3,0,0,1,4,2,1,3,0,0,6,501069
施宇晨,上海,广东,2017-11-02,87:102(已结束),0,6.1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,502764
唐子豪,上海,广东,2017-11-02,87:102(已结束),0,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,503537
