Playtype,Team,Player,P,GP,Poss,Time,Points,FGM,FGA,PPP,WorsePPP,BetterPPP,FG,aFG,FT,TO,SF,PlusOne,Score
Spotup,Orlando Magic,"DJ, Augustin",G,35,54,20.300800323486,56,20,48,1.0370399951935,172,221,41.666666666667,56.25,1.8518518518519,9.2592592592593,1.8518518518519,0.0,38.888888888889
Spotup,Orlando Magic,"Bismack, Biyombo",C-F,42,46,13.256500244141,52,19,40,1.130429983139,89,304,47.5,60.0,6.5217391304348,6.5217391304348,4.3478260869565,0.0,47.826086956522
Spotup,Brooklyn Nets,"Jeremy, Lin",G,2,2,25.0,3,1,2,1.5,0,0,50.0,75.0,0.0,0.0,0.0,0.0,50.0
Spotup,Indiana Pacers,"Thaddeus, Young",F,41,172,34.059398651123,196,68,162,1.1395299434662,78,316,41.975308641975,58.024691358025,3.4883720930233,2.906976744186,3.4883720930233,0.58139534883721,41.860465116279
Spotup,Detroit Pistons,"Reggie, Jackson",G,33,96,31.683200836182,106,37,87,1.1041699647903,112,282,42.528735632184,59.770114942529,2.0833333333333,8.3333333333333,1.0416666666667,1.0416666666667,39.583333333333
Spotup,Detroit Pistons,"Ish, Smith",G,40,91,29.073499679565,91,32,86,1.0,195,179,37.209302325581,48.837209302326,4.3956043956044,2.1978021978022,4.3956043956044,1.0989010989011,38.461538461538
Spotup,Washington Wizards,"Bradley, Beal",G,41,144,32.071300506592,137,48,133,0.95138901472092,249,145,36.09022556391,49.624060150376,2.7777777777778,5.5555555555556,2.0833333333333,0.69444444444444,35.416666666667
Spotup,Philadelphia 76ers,"T.J., McConnell",G,33,49,15.076899528503,35,12,46,0.71428602933884,369,24,26.086956521739,34.782608695652,4.0816326530612,4.0816326530612,4.0816326530612,2.0408163265306,26.530612244898
Spotup,Philadelphia 76ers,"Dario, Saric",F,37,105,26.25,104,38,98,0.99047601222992,216,178,38.775510204082,50.510204081633,3.8095238095238,4.7619047619048,3.8095238095238,1.9047619047619,38.095238095238
Spotup,New Orleans Pelicans,"Dante, Cunningham",F,39,83,27.124200820923,116,40,74,1.3975900411606,8,386,54.054054054054,70.945945945946,8.433734939759,3.6144578313253,8.433734939759,1.2048192771084,54.21686746988
Spotup,New Orleans Pelicans,"DeMarcus, Cousins",C,40,103,14.672400474548,122,47,93,1.1844700574875,50,344,50.537634408602,63.440860215054,1.9417475728155,6.7961165048544,2.9126213592233,0.0,47.572815533981
Spotup,Atlanta Hawks,"Dennis, Schroder",G,38,129,30.861200332642,146,51,115,1.1317800283432,85,309,44.347826086957,60.0,3.8759689922481,6.9767441860465,3.8759689922481,0.0,43.410852713178
Spotup,Atlanta Hawks,"Marco, Belinelli",G,41,107,40.996200561523,118,39,95,1.1028000116348,114,280,41.052631578947,55.263157894737,7.4766355140187,3.7383177570093,5.607476635514,0.0,43.92523364486
Spotup,Minnesota Timberwolves,"Taj, Gibson",F,43,171,31.261400222778,169,62,157,0.9883040189743,218,176,39.490445859873,51.592356687898,2.3391812865497,5.2631578947368,2.9239766081871,0.0,38.59649122807
Spotup,Minnesota Timberwolves,"Jamal, Crawford",G,43,62,36.904800415039,71,26,54,1.1451599597931,72,322,48.148148148148,62.962962962963,1.6129032258065,11.290322580645,1.6129032258065,0.0,43.548387096774
Spotup,Phoenix Suns,"TJ, Warren",F,41,101,27.595600128174,102,34,89,1.0098999738693,194,200,38.202247191011,51.685393258427,6.9306930693069,4.950495049505,6.9306930693069,0.0,39.60396039604
Spotup,Sacramento Kings,"Garrett, Temple",G,39,83,25.304899215698,90,30,75,1.0843399763107,124,270,40.0,55.333333333333,4.8192771084337,6.0240963855422,3.6144578313253,1.2048192771084,39.759036144578
Spotup,Philadelphia 76ers,"Markelle, Fultz",G,4,9,25.71430015564,10,3,7,1.1111099720001,0,0,42.857142857143,57.142857142857,11.111111111111,11.111111111111,0.0,0.0,44.444444444444
Spotup,Atlanta Hawks,"Ersan, Ilyasova",F,30,78,24.074100494385,81,29,70,1.0384600162506,168,223,41.428571428571,56.428571428571,2.5641025641026,7.6923076923077,2.5641025641026,0.0,39.74358974359
Spotup,Atlanta Hawks,"John, Collins",F,35,64,19.335300445557,58,19,58,0.90625,281,113,32.758620689655,45.689655172414,4.6875,4.6875,4.6875,0.0,34.375
Spotup,Utah Jazz,"Donovan, Mitchell",G,39,97,20.995700836182,89,29,89,0.91752600669861,273,121,32.584269662921,46.067415730337,4.1237113402062,5.1546391752577,4.1237113402062,1.0309278350515,32.989690721649
Spotup,San Antonio Spurs,"Pau, Gasol",C-F,40,45,10.513999938965,54,20,41,1.2000000476837,48,345,48.780487804878,58.536585365854,11.111111111111,4.4444444444444,11.111111111111,6.6666666666667,48.888888888889
Spotup,Milwaukee Bucks,"Giannis, Antetokounmpo",G-F,38,147,35.941299438477,119,42,132,0.80952399969101,339,55,31.818181818182,43.560606060606,2.7210884353741,8.1632653061224,2.7210884353741,0.68027210884354,29.931972789116
Spotup,Sacramento Kings,"Skal, Labissière",F-C,35,75,32.751098632812,79,29,66,1.0533299446106,148,246,43.939393939394,56.818181818182,5.3333333333333,6.6666666666667,4.0,0.0,42.666666666667
Spotup,Indiana Pacers,"Bojan, Bogdanovic",F,40,136,35.416698455811,177,66,131,1.301470041275,22,372,50.381679389313,66.412213740458,1.4705882352941,2.9411764705882,1.4705882352941,0.73529411764706,49.264705882353
Spotup,New Orleans Pelicans,"Darius, Miller",F,40,79,31.10239982605,84,29,69,1.0632899999619,138,256,42.028985507246,54.347826086957,7.5949367088608,6.3291139240506,7.5949367088608,1.2658227848101,43.037974683544
Spotup,Memphis Grizzlies,"Brandan, Wright",C-F,25,19,12.5,20,8,17,1.0526299476624,149,244,47.058823529412,55.882352941176,5.2631578947368,5.2631578947368,5.2631578947368,0.0,47.368421052632
Spotup,Dallas Mavericks,"Dennis, Smith Jr.",G,35,107,28.840999603271,116,44,98,1.0841100215912,125,269,44.897959183673,58.673469387755,0.93457943925234,8.411214953271,0.93457943925234,0.93457943925234,41.121495327103
Spotup,Detroit Pistons,"Tobias, Harris",F,40,164,40.594100952148,141,52,157,0.8597559928894,308,86,33.12101910828,43.949044585987,1.219512195122,3.6585365853659,1.219512195122,0.60975609756098,32.317073170732
Spotup,Utah Jazz,"Derrick, Favors",F-C,38,94,20.524000167847,114,40,85,1.212769985199,44,350,47.058823529412,64.117647058824,2.1276595744681,7.4468085106383,2.1276595744681,0.0,44.68085106383
Spotup,Charlotte Hornets,"Dwight, Howard",C,39,89,15.478300094604,85,29,79,0.95505601167679,244,150,36.708860759494,46.835443037975,7.8651685393258,4.4943820224719,7.8651685393258,1.123595505618,39.325842696629
Spotup,Denver Nuggets,"Wilson, Chandler",F,37,117,36.222900390625,127,43,101,1.0854699611664,123,271,42.574257425743,57.425742574257,6.8376068376068,7.6923076923077,6.8376068376068,0.85470085470085,41.880341880342
Spotup,San Antonio Spurs,"Danny, Green",G-F,32,95,29.780599594116,67,24,89,0.70526301860809,374,20,26.966292134831,36.516853932584,3.1578947368421,4.2105263157895,3.1578947368421,1.0526315789474,26.315789473684
Spotup,Portland Trail Blazers,"Evan, Turner",F-G,41,100,23.866300582886,97,33,88,0.97000002861023,233,161,37.5,50.0,6.0,8.0,6.0,2.0,36.0
Spotup,Sacramento Kings,"George, Hill",G,33,67,25.670499801636,67,26,63,1.0,195,179,41.269841269841,53.174603174603,0.0,5.9701492537313,0.0,0.0,38.805970149254
Spotup,Dallas Mavericks,"Devin, Harris",G,37,66,28.695699691772,61,22,60,0.92424201965332,268,126,36.666666666667,49.166666666667,1.5151515151515,7.5757575757576,1.5151515151515,0.0,34.848484848485
Spotup,Utah Jazz,"Rudy, Gobert",C,18,25,8.4745798110962,28,9,21,1.1200000047684,98,295,42.857142857143,57.142857142857,12.0,4.0,8.0,0.0,44.0
Spotup,Sacramento Kings,"Vince, Carter",G-F,25,58,50.0,67,23,50,1.1551699638367,65,329,46.0,63.0,3.448275862069,10.344827586207,3.448275862069,0.0,43.103448275862
Spotup,Orlando Magic,"Elfrid, Payton",G,33,94,23.918600082397,94,33,88,1.0,195,179,37.5,52.272727272727,1.063829787234,5.3191489361702,1.063829787234,0.0,36.170212765957
Spotup,Indiana Pacers,"Victor, Oladipo",G,36,181,41.705101013184,184,62,161,1.0165699720383,189,205,38.509316770186,52.795031055901,4.4198895027624,7.182320441989,3.8674033149171,0.5524861878453,37.569060773481
Spotup,Phoenix Suns,"Marquese, Chriss",F,42,111,31.267599105835,102,33,99,0.91891902685165,270,124,33.333333333333,43.939393939394,9.9099099099099,4.5045045045045,9.9099099099099,3.6036036036036,36.036036036036
Spotup,Washington Wizards,"Kelly, Oubre Jr.",F,41,95,27.065500259399,105,37,89,1.105260014534,110,283,41.573033707865,57.303370786517,4.2105263157895,4.2105263157895,3.1578947368421,2.1052631578947,40.0
