Playtype,Team,Player,P,GP,Poss,Time,Points,FGM,FGA,PPP,WorsePPP,BetterPPP,FG,aFG,FT,TO,SF,PlusOne,Score
Postup,Washington Wizards,"Tomas, Satoransky",G,34,7,3.7634398937225,8,4,7,1.1428600549698,0,0,57.142857142857,57.142857142857,0.0,0.0,0.0,0.0,57.142857142857
Postup,Utah Jazz,"Royce, ONeale",F,28,7,6.6666698455811,2,0,3,0.28571400046349,0,0,0.0,0.0,28.571428571429,28.571428571429,28.571428571429,0.0,14.285714285714
Postup,Los Angeles Clippers,"Jamil, Wilson",F,15,14,13.461500167847,13,5,11,0.92857098579407,110,197,45.454545454545,45.454545454545,21.428571428571,14.285714285714,21.428571428571,14.285714285714,42.857142857143
Postup,Golden State Warriors,"Jordan, Bell",F,36,25,9.6153898239136,24,9,18,0.95999997854233,92,215,50.0,50.0,12.0,16.0,4.0,0.0,48.0
Postup,Sacramento Kings,"JaKarr, Sampson",F,6,5,11.363599777222,2,0,2,0.40000000596046,0,0,0.0,0.0,20.0,40.0,20.0,0.0,20.0
Postup,Denver Nuggets,"Trey, Lyles",F,39,28,11.199999809265,25,10,20,0.8928570151329,130,177,50.0,50.0,14.285714285714,21.428571428571,14.285714285714,7.1428571428571,42.857142857143
Postup,Los Angeles Clippers,"Montrezl, Harrell",F,36,22,9.7345104217529,16,6,16,0.72727298736572,240,67,37.5,37.5,13.636363636364,18.181818181818,9.0909090909091,4.5454545454545,36.363636363636
Postup,Atlanta Hawks,"Tyler, Cavanaugh",F,29,25,15.625,23,9,21,0.9200000166893,113,195,42.857142857143,42.857142857143,12.0,8.0,4.0,4.0,44.0
Postup,Chicago Bulls,"David, Nwaba",G,31,14,5.3231902122498,14,6,12,1.0,71,222,50.0,50.0,14.285714285714,7.1428571428571,7.1428571428571,7.1428571428571,50.0
Postup,Los Angeles Clippers,"Sam, Dekker",F,38,17,8.7179498672485,15,6,11,0.88235300779343,136,170,54.545454545455,54.545454545455,17.647058823529,17.647058823529,17.647058823529,0.0,47.058823529412
Postup,San Antonio Spurs,"Tony, Parker",G,18,8,8.3333301544189,8,4,7,1.0,0,0,57.142857142857,57.142857142857,0.0,12.5,0.0,0.0,50.0
Postup,Sacramento Kings,"Frank, Mason",G,29,8,4.8484802246094,10,5,7,1.25,0,0,71.428571428571,71.428571428571,0.0,12.5,0.0,0.0,62.5
Postup,Phoenix Suns,"Jared, Dudley",F,19,4,6.6666698455811,4,2,2,1.0,0,0,100.0,100.0,0.0,50.0,0.0,0.0,50.0
Postup,Memphis Grizzlies,"Deyonta, Davis",F,28,9,6.25,6,3,9,0.66666698455811,0,0,33.333333333333,33.333333333333,0.0,0.0,0.0,0.0,33.333333333333
Postup,Charlotte Hornets,"Nicolas, Batum",F-G,27,5,2.2935800552368,6,3,5,1.2000000476837,0,0,60.0,60.0,0.0,0.0,0.0,0.0,60.0
Postup,Atlanta Hawks,"DeAndre, Bembry",F,18,4,3.5398199558258,7,3,3,1.75,0,0,100.0,100.0,50.0,0.0,25.0,25.0,75.0
Postup,Cleveland Cavaliers,"Jose, Calderon",G,32,13,7.3033699989319,11,5,9,0.84615397453308,168,136,55.555555555556,55.555555555556,7.6923076923077,23.076923076923,7.6923076923077,0.0,46.153846153846
Postup,Milwaukee Bucks,"Joel, Bolomboy",F-C,2,2,12.5,4,2,2,2.0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
Postup,Memphis Grizzlies,"Ben, McLemore",G,24,8,4.9382700920105,11,3,6,1.375,0,0,50.0,50.0,37.5,0.0,37.5,12.5,62.5
Postup,New Orleans Pelicans,"Rajon, Rondo",G,28,14,6.8292698860168,15,5,9,1.0714299678802,49,257,55.555555555556,55.555555555556,28.571428571429,7.1428571428571,28.571428571429,0.0,64.285714285714
Postup,Denver Nuggets,"Juan, Hernangomez",F,18,6,7.058819770813,6,3,6,1.0,0,0,50.0,50.0,0.0,0.0,0.0,0.0,50.0
Postup,Cleveland Cavaliers,"Channing, Frye",F-C,35,23,11.917099952698,24,10,20,1.0434800386429,62,245,50.0,50.0,13.04347826087,4.3478260869565,13.04347826087,4.3478260869565,52.173913043478
Postup,Portland Trail Blazers,"Meyers, Leonard",C,14,6,8.1081104278564,10,3,4,1.6666699647903,0,0,75.0,75.0,33.333333333333,0.0,33.333333333333,0.0,83.333333333333
Postup,Charlotte Hornets,"Michael, Carter-Williams",G,30,8,4.2328000068665,10,5,7,1.25,0,0,71.428571428571,71.428571428571,0.0,12.5,0.0,0.0,62.5
Postup,Sacramento Kings,"George, Hill",G,35,12,4.3478298187256,9,2,7,0.75,230,76,28.571428571429,28.571428571429,25.0,25.0,25.0,8.3333333333333,33.333333333333
Postup,Los Angeles Clippers,"Jawun, Evans",G,35,17,6.7193698883057,15,5,11,0.88235300779343,136,170,45.454545454545,45.454545454545,23.529411764706,11.764705882353,23.529411764706,0.0,52.941176470588
Postup,Oklahoma City Thunder,"Dakari, Johnson",C,6,1,3.4482800960541,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Postup,Chicago Bulls,"Antonio, Blakeney",G,11,2,3.125,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Postup,Memphis Grizzlies,"JaMychal, Green",F,26,30,12.875499725342,23,7,21,0.76666700839996,217,90,33.333333333333,33.333333333333,20.0,13.333333333333,20.0,3.3333333333333,40.0
Postup,Portland Trail Blazers,"Shabazz, Napier",G,37,11,3.4810099601746,10,5,9,0.90909099578857,119,189,55.555555555556,55.555555555556,9.0909090909091,9.0909090909091,0.0,0.0,45.454545454545
Postup,San Antonio Spurs,"Joffrey, Lauvergne",C-F,25,10,8.6206903457642,9,2,6,0.89999997615814,121,182,33.333333333333,33.333333333333,30.0,20.0,30.0,10.0,40.0
Postup,Philadelphia 76ers,"JJ, Redick",G,35,32,10.223600387573,23,6,19,0.71875,243,65,31.578947368421,31.578947368421,25.0,18.75,21.875,3.125,37.5
Postup,Utah Jazz,"Jonas, Jerebko",F,34,28,12.121199607849,31,13,21,1.1071399450302,40,268,61.904761904762,61.904761904762,14.285714285714,10.714285714286,14.285714285714,0.0,57.142857142857
Postup,Golden State Warriors,"Omri, Casspi",G,35,8,4.2553200721741,6,3,7,0.75,0,0,42.857142857143,42.857142857143,0.0,12.5,0.0,0.0,37.5
Postup,Philadelphia 76ers,"Richaun, Holmes",F,22,15,10.204099655151,12,3,8,0.80000001192093,196,109,37.5,37.5,20.0,26.666666666667,20.0,0.0,40.0
Postup,San Antonio Spurs,"Matt, Costello",F,1,1,20.0,2,1,1,2.0,0,0,100.0,100.0,100.0,0.0,100.0,100.0,100.0
Postup,Chicago Bulls,"Justin, Holiday",G,42,29,5.5028500556946,20,6,22,0.68965500593185,255,52,27.272727272727,27.272727272727,17.241379310345,13.793103448276,17.241379310345,6.8965517241379,31.034482758621
Postup,Houston Rockets,"Bobby, Brown",G,7,1,5.8823499679565,2,1,1,2.0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
Postup,Chicago Bulls,"Bobby, Portis",F,34,23,9.7046403884888,14,6,17,0.60869598388672,281,27,35.294117647059,35.294117647059,4.3478260869565,21.739130434783,4.3478260869565,0.0,30.434782608696
Postup,Toronto Raptors,"CJ, Miles",F-G,34,13,8.6092700958252,13,2,6,1.0,71,222,33.333333333333,33.333333333333,46.153846153846,7.6923076923077,46.153846153846,0.0,61.538461538462
Postup,Charlotte Hornets,"Malik, Monk",G,11,3,4.411759853363,1,0,1,0.33333298563957,0,0,0.0,0.0,33.333333333333,33.333333333333,33.333333333333,0.0,33.333333333333
Postup,Denver Nuggets,"Malik, Beasley",G,38,7,6.8627500534058,7,2,4,1.0,0,0,50.0,50.0,28.571428571429,14.285714285714,14.285714285714,0.0,57.142857142857
Postup,Washington Wizards,"Markieff, Morris",F,35,32,9.5808401107788,35,15,24,1.09375,45,263,62.5,62.5,9.375,15.625,12.5,3.125,53.125
Postup,Brooklyn Nets,"Quincy, Acy",,38,23,7.2326998710632,21,8,15,0.91304302215576,116,191,53.333333333333,53.333333333333,17.391304347826,17.391304347826,8.695652173913,0.0,52.173913043478
Postup,Miami Heat,"Wayne, Ellington",G,42,18,6.2069001197815,15,6,14,0.83333301544189,181,123,42.857142857143,42.857142857143,11.111111111111,16.666666666667,11.111111111111,5.5555555555556,38.888888888889
Postup,Atlanta Hawks,"Marco, Belinelli",G,41,9,3.4482800960541,8,4,7,0.88888901472092,0,0,57.142857142857,57.142857142857,11.111111111111,22.222222222222,11.111111111111,11.111111111111,44.444444444444
Postup,Utah Jazz,"Raul, Neto",G,17,6,6.5934100151062,0,0,3,0.0,0,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
Postup,New York Knicks,"Lance, Thomas",F,40,10,4.1152300834656,10,4,8,1.0,71,222,50.0,50.0,10.0,10.0,10.0,0.0,50.0
Postup,Chicago Bulls,"Quincy, Pondexter",G-F,16,1,1.9607800245285,0,0,0,0.0,0,0,0.0,0.0,100.0,0.0,100.0,0.0,0.0
Postup,Dallas Mavericks,"Maxi, Kleber",F,38,50,16.077199935913,41,18,45,0.81999999284744,188,120,40.0,40.0,10.0,8.0,10.0,8.0,38.0
Postup,Golden State Warriors,"Kevon, Looney",F,34,24,13.186800003052,15,6,17,0.625,275,32,35.294117647059,35.294117647059,8.3333333333333,16.666666666667,12.5,0.0,33.333333333333
Postup,Washington Wizards,"Mike, Scott",F,39,27,10.975600242615,30,11,21,1.1111099720001,37,269,52.380952380952,52.380952380952,22.222222222222,3.7037037037037,14.814814814815,3.7037037037037,55.555555555556
Postup,Boston Celtics,"Marcus, Morris",F,22,15,9.2592601776123,16,6,12,1.0666699409485,53,254,50.0,50.0,20.0,6.6666666666667,20.0,6.6666666666667,53.333333333333
Postup,Charlotte Hornets,"Cody, Zeller",C,19,9,5.4216899871826,9,3,8,1.0,0,0,37.5,37.5,22.222222222222,0.0,22.222222222222,11.111111111111,44.444444444444
Postup,San Antonio Spurs,"Bryn, Forbes",G,43,29,9.8305101394653,20,6,17,0.68965500593185,255,52,35.294117647059,35.294117647059,24.137931034483,20.689655172414,17.241379310345,3.448275862069,34.48275862069
Postup,Portland Trail Blazers,"Noah, Vonleh",F,28,22,12.154700279236,21,7,17,0.95454502105713,96,212,41.176470588235,41.176470588235,18.181818181818,4.5454545454545,18.181818181818,0.0,50.0
Postup,Denver Nuggets,"Emmanuel, Mudiay",G,32,16,7.8048801422119,11,4,8,0.6875,257,51,50.0,50.0,12.5,43.75,12.5,6.25,31.25
Postup,Los Angeles Clippers,"Sindarius, Thornwell",G,40,19,8.1896600723267,15,4,12,0.78947401046753,201,105,33.333333333333,33.333333333333,26.315789473684,21.052631578947,21.052631578947,10.526315789474,36.842105263158
Postup,Miami Heat,"Hassan, Whiteside",C,24,20,6.3091502189636,19,9,17,0.94999998807907,100,206,52.941176470588,52.941176470588,5.0,10.0,5.0,0.0,50.0
Postup,Orlando Magic,"Terrence, Ross",G,22,5,2.4154601097107,5,1,3,1.0,0,0,33.333333333333,33.333333333333,40.0,0.0,40.0,0.0,60.0
Postup,Chicago Bulls,"Denzel, Valentine",G,43,20,5.4945101737976,18,6,16,0.89999997615814,121,182,37.5,37.5,20.0,5.0,10.0,5.0,45.0
Postup,Miami Heat,"Okaro, White",F,6,5,11.904800415039,6,3,4,1.2000000476837,0,0,75.0,75.0,0.0,20.0,0.0,0.0,60.0
Postup,Sacramento Kings,"Bogdan, Bogdanovic",G,39,11,4.3307099342346,6,3,8,0.54545497894287,292,14,37.5,37.5,0.0,27.272727272727,0.0,0.0,27.272727272727
Postup,Detroit Pistons,"Reggie, Bullock",G,27,8,3.8647298812866,10,5,7,1.25,0,0,71.428571428571,71.428571428571,0.0,12.5,0.0,0.0,62.5
Postup,Oklahoma City Thunder,"Andre, Roberson",G-F,34,12,3.4090900421143,10,2,7,0.83333301544189,181,123,28.571428571429,28.571428571429,33.333333333333,16.666666666667,33.333333333333,8.3333333333333,41.666666666667
Postup,Milwaukee Bucks,"Rashad, Vaughn",G,16,2,3.8461499214172,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Postup,Los Angeles Lakers,"Jordan , Clarkson",G,42,38,13.620100021362,38,17,34,1.0,71,222,50.0,50.0,7.8947368421053,5.2631578947368,7.8947368421053,2.6315789473684,50.0
Postup,Los Angeles Clippers,"Wesley, Johnson",F,37,34,10.461500167847,28,13,26,0.82352900505066,187,121,50.0,50.0,5.8823529411765,20.588235294118,5.8823529411765,2.9411764705882,41.176470588235
Postup,Charlotte Hornets,"Michael, Kidd-Gilchrist",F,35,26,6.5822801589966,21,7,16,0.80769199132919,192,116,43.75,43.75,15.384615384615,23.076923076923,11.538461538462,0.0,42.307692307692
Postup,New York Knicks,"Frank, Ntilikina",G,40,11,3.7162199020386,5,2,8,0.45454499125481,301,7,25.0,25.0,9.0909090909091,18.181818181818,0.0,0.0,27.272727272727
Postup,Miami Heat,"Dion, Waiters",G,30,17,5.8823499679565,21,9,15,1.2352900505066,13,295,60.0,60.0,11.764705882353,5.8823529411765,11.764705882353,5.8823529411765,58.823529411765
Postup,Utah Jazz,"Alec, Burks",G,40,3,1.875,6,2,2,2.0,0,0,100.0,100.0,66.666666666667,0.0,66.666666666667,33.333333333333,100.0
Postup,Orlando Magic,"Marreese, Speights",F-C,34,13,5.6768598556519,11,4,9,0.84615397453308,168,136,44.444444444444,44.444444444444,15.384615384615,15.384615384615,15.384615384615,0.0,46.153846153846
Postup,Sacramento Kings,"Malachi, Richardson",G,22,2,2.35294008255,0,0,1,0.0,0,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
Postup,San Antonio Spurs,"Brandon, Paul",G,38,15,10.489500045776,10,5,12,0.66666698455811,261,42,41.666666666667,41.666666666667,0.0,20.0,0.0,0.0,33.333333333333
Postup,Atlanta Hawks,"Taurean, Prince",F,42,18,4.4664998054504,22,10,15,1.2222199440002,15,293,66.666666666667,66.666666666667,11.111111111111,11.111111111111,11.111111111111,5.5555555555556,61.111111111111
Postup,Charlotte Hornets,"Treveon, Graham",G-F,28,18,10.650899887085,14,5,13,0.77777802944183,210,94,38.461538461538,38.461538461538,11.111111111111,16.666666666667,11.111111111111,0.0,38.888888888889
Postup,Washington Wizards,"Jason, Smith",F-C,15,7,9.3333301544189,4,2,6,0.57142901420593,0,0,33.333333333333,33.333333333333,0.0,14.285714285714,0.0,0.0,28.571428571429
Postup,Washington Wizards,"Jodie, Meeks",G,42,11,5.6122498512268,7,2,6,0.6363639831543,273,34,33.333333333333,33.333333333333,18.181818181818,27.272727272727,9.0909090909091,0.0,36.363636363636
Postup,Brooklyn Nets,"Joe, Harris",G,41,17,5.2795000076294,13,4,12,0.76470601558685,219,86,33.333333333333,33.333333333333,29.411764705882,0.0,29.411764705882,0.0,41.176470588235
Postup,Atlanta Hawks,"Isaiah, Taylor",G,34,9,4.787230014801,11,3,6,1.2222199440002,0,0,50.0,50.0,33.333333333333,0.0,33.333333333333,0.0,66.666666666667
Postup,Dallas Mavericks,"Devin, Harris",G,38,18,7.6595702171326,14,6,13,0.77777802944183,210,94,46.153846153846,46.153846153846,11.111111111111,22.222222222222,11.111111111111,5.5555555555556,38.888888888889
Postup,Philadelphia 76ers,"Justin, Anderson",G,12,4,9.5238103866577,4,2,3,1.0,0,0,66.666666666667,66.666666666667,0.0,25.0,0.0,0.0,50.0
Postup,Chicago Bulls,"Kris, Dunn",G,38,27,6.4285697937012,30,12,22,1.1111099720001,37,269,54.545454545455,54.545454545455,11.111111111111,7.4074074074074,11.111111111111,0.0,55.555555555556
Postup,Cleveland Cavaliers,"Dwyane, Wade",G,38,19,7.1161098480225,15,6,17,0.78947401046753,201,105,35.294117647059,35.294117647059,10.526315789474,0.0,10.526315789474,0.0,42.105263157895
Postup,Cleveland Cavaliers,"Kevin, Love",F-C,41,83,17.113399505615,67,28,68,0.80722898244858,193,115,41.176470588235,41.176470588235,8.433734939759,12.048192771084,6.0240963855422,2.4096385542169,39.759036144578
Postup,Miami Heat,"Josh, Richardson",G,42,39,7.4427499771118,31,10,28,0.79487198591232,200,108,35.714285714286,35.714285714286,17.948717948718,12.820512820513,15.384615384615,2.5641025641026,38.461538461538
Postup,Atlanta Hawks,"Mike, Muscala",F-C,14,10,9.8039197921753,4,2,8,0.40000000596046,303,4,25.0,25.0,0.0,20.0,0.0,0.0,20.0
Postup,Washington Wizards,"Bradley, Beal",G,43,21,4.4025201797485,22,8,15,1.0476200580597,61,247,53.333333333333,53.333333333333,19.047619047619,9.5238095238095,19.047619047619,0.0,52.380952380952
Postup,New York Knicks,"Michael, Beasley",F,36,13,6.7357501983643,6,2,8,0.46153798699379,300,8,25.0,25.0,15.384615384615,23.076923076923,7.6923076923077,0.0,30.769230769231
Postup,Oklahoma City Thunder,"Josh, Huestis",F,37,7,3.2710299491882,2,1,6,0.28571400046349,0,0,16.666666666667,16.666666666667,0.0,14.285714285714,0.0,0.0,14.285714285714
Postup,San Antonio Spurs,"Manu, Ginobili",G,36,10,5.128210067749,2,0,7,0.20000000298023,308,0,0.0,0.0,10.0,20.0,0.0,0.0,10.0
Postup,Toronto Raptors,"Pascal, Siakam",F,40,25,8.7719297409058,19,6,17,0.75999999046326,227,81,35.294117647059,35.294117647059,16.0,16.0,12.0,0.0,40.0
Postup,Brooklyn Nets,"Tyler, Zeller",C-F,34,31,8.5399398803711,30,11,24,0.9677420258522,87,221,45.833333333333,45.833333333333,16.129032258065,6.4516129032258,16.129032258065,0.0,51.612903225806
Postup,Brooklyn Nets,"Timofey, Mozgov",C,25,9,4.4776101112366,4,2,7,0.44444400072098,0,0,28.571428571429,28.571428571429,0.0,11.111111111111,11.111111111111,0.0,22.222222222222
Postup,Los Angeles Lakers,"Josh, Hart",G,37,44,16.666700363159,37,15,37,0.84090900421143,176,131,40.540540540541,40.540540540541,9.0909090909091,6.8181818181818,6.8181818181818,0.0,43.181818181818
Postup,Memphis Grizzlies,"Chandler, Parsons",F,26,15,9.8684196472168,12,3,9,0.80000001192093,196,109,33.333333333333,33.333333333333,26.666666666667,20.0,26.666666666667,6.6666666666667,40.0
Postup,Milwaukee Bucks,"Giannis, Antetokounmpo",G-F,40,27,6.367919921875,18,7,16,0.66666698455811,261,42,43.75,43.75,14.814814814815,25.925925925926,7.4074074074074,0.0,40.740740740741
Postup,Phoenix Suns,"Greg, Monroe",F-C,15,17,9.8265895843506,13,5,14,0.76470601558685,219,86,35.714285714286,35.714285714286,11.764705882353,5.8823529411765,11.764705882353,0.0,41.176470588235
Postup,New Orleans Pelicans,"E'Twaun, Moore",G,42,31,7.4519200325012,26,11,25,0.83871001005173,179,128,44.0,44.0,6.4516129032258,12.903225806452,6.4516129032258,0.0,41.935483870968
Postup,Sacramento Kings,"De Aaron, Fox",G,35,14,4.5602598190308,15,5,9,1.0714299678802,49,257,55.555555555556,55.555555555556,28.571428571429,14.285714285714,28.571428571429,7.1428571428571,57.142857142857
Postup,Boston Celtics,"Terry, Rozier III",G,44,31,8.1794204711914,37,14,23,1.193549990654,24,284,60.869565217391,60.869565217391,16.129032258065,9.6774193548387,6.4516129032258,0.0,61.290322580645
Postup,Memphis Grizzlies,"Andrew, Harrison",G,34,12,4.1237101554871,11,3,5,0.91666698455811,114,193,60.0,60.0,25.0,33.333333333333,25.0,0.0,50.0
Postup,Portland Trail Blazers,"Maurice , Harkless",F,36,26,9.7378301620483,30,10,19,1.1538499593735,31,277,52.631578947368,52.631578947368,23.076923076923,3.8461538461538,23.076923076923,0.0,61.538461538462
Postup,San Antonio Spurs,"Kyle , Anderson",F,36,26,8.8135595321655,18,8,18,0.69230800867081,252,54,44.444444444444,44.444444444444,3.8461538461538,26.923076923077,0.0,0.0,34.615384615385
Postup,Golden State Warriors,"Andre, Iguodala",G-F,38,19,6.3758401870728,11,2,10,0.5789470076561,287,21,20.0,20.0,21.052631578947,26.315789473684,10.526315789474,0.0,31.578947368421
Postup,Los Angeles Lakers,"Brandon, Ingram",F,40,20,4.9875302314758,15,5,13,0.75,230,76,38.461538461538,38.461538461538,25.0,10.0,25.0,5.0,40.0
Postup,Cleveland Cavaliers,"LeBron, James",F,42,21,5.1724100112915,8,4,19,0.38095200061798,305,3,21.052631578947,21.052631578947,0.0,9.5238095238095,0.0,0.0,19.047619047619
Postup,San Antonio Spurs,"Pau, Gasol",C-F,42,34,7.5892901420593,26,10,29,0.76470601558685,219,86,34.48275862069,34.48275862069,14.705882352941,5.8823529411765,14.705882352941,5.8823529411765,38.235294117647
Postup,Detroit Pistons,"Luke, Kennard",G,36,18,9.8901100158691,10,3,13,0.55555599927902,290,18,23.076923076923,23.076923076923,16.666666666667,16.666666666667,16.666666666667,5.5555555555556,27.777777777778
Postup,Denver Nuggets,"Mason, Plumlee",C-F,43,43,10.165499687195,31,10,29,0.72092998027802,242,66,34.48275862069,34.48275862069,20.93023255814,16.279069767442,20.93023255814,4.6511627906977,39.53488372093
Postup,Detroit Pistons,"Avery, Bradley",G,34,13,3.7249300479889,10,4,8,0.76923102140427,216,92,50.0,50.0,15.384615384615,23.076923076923,7.6923076923077,0.0,38.461538461538
Postup,Miami Heat,"Tyler, Johnson",G,39,19,4.6568598747253,16,6,14,0.84210497140884,173,133,42.857142857143,42.857142857143,15.789473684211,10.526315789474,15.789473684211,0.0,47.368421052632
Postup,San Antonio Spurs,"Danny, Green",G-F,33,22,6.7484698295593,14,6,19,0.6363639831543,273,34,31.578947368421,31.578947368421,13.636363636364,9.0909090909091,13.636363636364,9.0909090909091,31.818181818182
Postup,Denver Nuggets,"Jamal, Murray",G,43,42,9.0128803253174,40,17,36,0.95238101482391,97,210,47.222222222222,47.222222222222,11.904761904762,7.1428571428571,11.904761904762,4.7619047619048,47.619047619048
Postup,Los Angeles Lakers,"Kentavious, Caldwell-Pope",G,36,34,7.8340997695923,46,22,28,1.3529399633408,4,304,78.571428571429,78.571428571429,2.9411764705882,14.705882352941,0.0,0.0,67.647058823529
Postup,Brooklyn Nets,"Allen, Crabbe",G,39,11,3.2258100509644,8,3,9,0.72727298736572,240,67,33.333333333333,33.333333333333,18.181818181818,9.0909090909091,18.181818181818,9.0909090909091,36.363636363636
Postup,Toronto Raptors,"Fred, VanVleet",G,41,26,9.2857103347778,26,12,22,1.0,71,222,54.545454545455,54.545454545455,3.8461538461538,11.538461538462,3.8461538461538,0.0,50.0
Postup,Oklahoma City Thunder,"Patrick, Patterson",F,43,24,11.267600059509,28,9,16,1.1666699647903,27,279,56.25,56.25,25.0,12.5,25.0,4.1666666666667,58.333333333333
Postup,Indiana Pacers,"Lance, Stephenson",,43,8,3.2258100509644,12,5,6,1.5,0,0,83.333333333333,83.333333333333,12.5,12.5,12.5,0.0,75.0
Postup,Dallas Mavericks,"Dwight , Powell",F,43,41,10.87530040741,30,9,26,0.73170697689056,239,69,34.615384615385,34.615384615385,17.073170731707,19.512195121951,14.634146341463,0.0,39.024390243902
Postup,Miami Heat,"Bam, Adebayo",C-F,34,33,10.576899528503,25,10,20,0.75757598876953,229,79,50.0,50.0,15.151515151515,24.242424242424,15.151515151515,0.0,39.393939393939
Postup,Houston Rockets,"Tarik, Black",C-F,32,22,14.473699569702,18,6,13,0.81818199157715,189,119,46.153846153846,46.153846153846,22.727272727273,18.181818181818,22.727272727273,0.0,50.0
Postup,Orlando Magic,"Aaron, Gordon",F,34,30,8.6705198287964,18,7,22,0.60000002384186,282,23,31.818181818182,31.818181818182,10.0,20.0,10.0,3.3333333333333,30.0
Postup,Boston Celtics,"Semi, Ojeleye",F,39,18,10.169500350952,20,9,17,1.1111099720001,37,269,52.941176470588,52.941176470588,5.5555555555556,0.0,5.5555555555556,0.0,55.555555555556
Postup,Minnesota Timberwolves,"Shabazz, Muhammad",F,26,1,1.6393400430679,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Postup,Indiana Pacers,"Darren, Collison",G,42,21,5.236909866333,16,6,16,0.76190501451492,223,82,37.5,37.5,14.285714285714,14.285714285714,14.285714285714,4.7619047619048,38.095238095238
Postup,Utah Jazz,"Joe , Ingles",F,42,21,5.1219501495361,16,7,16,0.76190501451492,223,82,43.75,43.75,14.285714285714,14.285714285714,9.5238095238095,4.7619047619048,38.095238095238
Postup,New York Knicks,"Jarrett, Jack",G,41,19,4.5454502105713,10,4,14,0.52631598711014,296,12,28.571428571429,28.571428571429,5.2631578947368,21.052631578947,5.2631578947368,0.0,26.315789473684
Postup,Chicago Bulls,"Jerian, Grant",G,43,13,4.0372700691223,9,3,8,0.69230800867081,252,54,37.5,37.5,23.076923076923,15.384615384615,23.076923076923,0.0,38.461538461538
Postup,Boston Celtics,"Shane, Larkin",G,32,7,4.9645400047302,8,3,6,1.1428600549698,0,0,50.0,50.0,14.285714285714,0.0,14.285714285714,0.0,57.142857142857
Postup,Portland Trail Blazers,"Caleb, Swanigan",F,12,4,8.5106401443481,5,1,2,1.25,0,0,50.0,50.0,50.0,0.0,50.0,0.0,75.0
Postup,Portland Trail Blazers,"CJ, McCollum",G,42,20,4.2372899055481,19,7,12,0.94999998807907,100,206,58.333333333333,58.333333333333,20.0,20.0,20.0,0.0,50.0
Postup,New York Knicks,"Kristaps, Porzingis",F,37,45,8.6872596740723,40,14,36,0.88888901472092,133,173,38.888888888889,38.888888888889,17.777777777778,4.4444444444444,13.333333333333,2.2222222222222,46.666666666667
Postup,New Orleans Pelicans,"Jameer, Nelson",,37,25,8.3056497573853,21,8,19,0.83999997377396,178,130,42.105263157895,42.105263157895,12.0,12.0,8.0,0.0,44.0
Postup,Brooklyn Nets,"Spencer, Dinwiddie",G,42,15,3.4403700828552,14,6,13,0.93333297967911,107,200,46.153846153846,46.153846153846,13.333333333333,6.6666666666667,13.333333333333,6.6666666666667,46.666666666667
Postup,New Orleans Pelicans,"Dante, Cunningham",F,41,31,9.8412704467773,41,16,26,1.3225799798965,5,303,61.538461538462,61.538461538462,19.354838709677,0.0,16.129032258065,3.2258064516129,67.741935483871
Postup,New York Knicks,"Courtney, Lee",G,43,21,5.0119299888611,18,8,14,0.8571429848671,160,146,57.142857142857,57.142857142857,9.5238095238095,33.333333333333,9.5238095238095,9.5238095238095,38.095238095238
Postup,Boston Celtics,"Daniel, Theis",F-C,42,24,8.9552202224731,28,10,18,1.1666699647903,27,279,55.555555555556,55.555555555556,29.166666666667,0.0,25.0,4.1666666666667,62.5
Postup,Milwaukee Bucks,"DeAndre, Liggins",G,31,11,7.1428599357605,3,1,8,0.27272701263428,307,1,12.5,12.5,9.0909090909091,18.181818181818,9.0909090909091,0.0,18.181818181818
Postup,Charlotte Hornets,"Frank, Kaminsky",C,38,19,5.5072498321533,18,9,18,0.94736802577972,103,205,50.0,50.0,0.0,5.2631578947368,0.0,0.0,47.368421052632
Postup,Golden State Warriors,"Shaun, Livingston",G,37,22,10.426500320435,19,4,13,0.8636360168457,155,151,30.769230769231,30.769230769231,31.818181818182,9.0909090909091,27.272727272727,0.0,45.454545454545
Postup,Denver Nuggets,"Will, Barton",G,42,21,5.7065200805664,12,3,12,0.57142901420593,288,19,25.0,25.0,14.285714285714,28.571428571429,14.285714285714,0.0,28.571428571429
Postup,Sacramento Kings,"Zach, Randolph",F,38,39,9.2636604309082,39,17,29,1.0,71,222,58.620689655172,58.620689655172,10.25641025641,20.512820512821,10.25641025641,5.1282051282051,48.717948717949
Postup,Denver Nuggets,"Gary, Harris",G,39,30,7.5187997817993,26,10,24,0.86666697263718,152,154,41.666666666667,41.666666666667,13.333333333333,6.6666666666667,13.333333333333,0.0,46.666666666667
