球员,球队,对阵,时间,状态,首发,出场时间,三分球命中,三分球出手,两分球命中,两分球出手,罚球命中,罚球出手,进攻,篮板,助攻,抢断,盖帽,失误,犯规,得分,编号
贝南-雅克查理,同曦,辽宁,2019-11-12 19:35,126:107(已结束),1,33.6,3,10,6,7,4,5,0,4,4,2,0,0,1,25,100001018
约瑟夫-杨,同曦,辽宁,2019-11-12 19:35,126:107(已结束),1,39.2,2,7,15,22,4,4,0,4,3,1,0,3,1,40,100014107
孙思尧,同曦,辽宁,2019-11-12 19:35,126:107(已结束),0,20.3,0,2,1,1,0,0,0,5,0,0,0,0,1,2,100024770
买尔丹·吐尔逊,同曦,辽宁,2019-11-12 19:35,126:107(已结束),0,9.6,0,0,0,0,0,0,1,2,0,0,0,0,2,0,500516
哈达迪,同曦,辽宁,2019-11-12 19:35,126:107(已结束),0,31.8,0,2,7,11,2,2,2,13,3,2,2,3,6,16,501880
冯欣,同曦,辽宁,2019-11-12 19:35,126:107(已结束),0,11.6,1,1,0,0,0,0,0,0,0,0,0,1,2,3,501031
卢伟,同曦,辽宁,2019-11-12 19:35,126:107(已结束),0,9.4,1,1,1,3,0,0,0,0,0,1,0,0,2,5,100128
何敬佳,同曦,辽宁,2019-11-12 19:35,126:107(已结束),0,20.6,0,0,4,4,0,0,1,2,1,2,0,4,1,8,501980
于长春,同曦,辽宁,2019-11-12 19:35,126:107(已结束),0,8.9,0,2,0,1,0,0,0,0,0,0,0,0,0,0,500701
葛昭宝,山西,上海,2019-11-12 19:35,106:87(已结束),1,22.5,0,1,1,2,4,4,2,4,3,1,0,1,5,6,501322
任骏威,山西,上海,2019-11-12 19:35,106:87(已结束),1,40.1,3,6,4,10,2,2,1,5,2,1,0,1,1,19,501167
刘冠岑,山西,上海,2019-11-12 19:35,106:87(已结束),1,40.0,1,7,3,4,0,0,3,6,1,3,0,2,1,9,501697
原帅,山西,上海,2019-11-12 19:35,106:87(已结束),1,45.8,6,11,1,1,0,0,0,0,2,2,0,1,1,20,501459
张泽龙,山西,上海,2019-11-12 19:35,106:87(已结束),0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501680
邢志强,山西,上海,2019-11-12 19:35,106:87(已结束),0,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,501319
埃里克-莫兰德,山西,上海,2019-11-12 19:35,106:87(已结束),0,22.8,0,0,4,4,0,0,2,11,3,0,1,3,4,8,100027021
郭晓鹏,山西,上海,2019-11-12 19:35,106:87(已结束),0,10.5,1,1,0,4,1,2,1,1,1,0,0,0,1,4,501668
田桂森,山西,上海,2019-11-12 19:35,106:87(已结束),0,6.2,0,1,0,1,0,0,0,2,1,0,0,1,0,0,501320
闫鹏飞,山西,上海,2019-11-12 19:35,106:87(已结束),0,6.8,0,0,2,3,0,0,1,3,0,0,0,2,3,4,501318
多纳塔斯-莫泰尤纳斯,上海,山西,2019-11-12 19:35,106:87(已结束),1,38.1,0,3,7,11,1,3,1,15,8,0,0,6,2,15,100002150
张春军,上海,山西,2019-11-12 19:35,106:87(已结束),1,3.6,0,2,1,1,0,0,1,1,0,0,0,0,2,2,501156
鞠明欣,上海,山西,2019-11-12 19:35,106:87(已结束),1,21.4,1,3,2,4,0,0,1,2,2,2,0,2,5,7,501398
罗旭东,上海,山西,2019-11-12 19:35,106:87(已结束),1,42.2,0,2,3,5,4,4,0,3,6,1,0,2,2,10,100072
施宇晨,上海,山西,2019-11-12 19:35,106:87(已结束),1,16.5,0,1,1,2,0,0,0,0,0,0,0,1,3,2,502764
蔡亮,上海,山西,2019-11-12 19:35,106:87(已结束),0,26.5,1,3,2,3,0,0,0,2,1,0,0,1,3,7,500367
李根,上海,山西,2019-11-12 19:35,106:87(已结束),0,11.1,0,0,1,1,0,0,0,0,0,0,0,0,2,2,500536
詹姆斯-纳纳利,上海,山西,2019-11-12 19:35,106:87(已结束),0,32.6,2,4,6,11,3,4,0,3,4,2,0,1,0,21,100026410
罗汉琛,上海,山西,2019-11-12 19:35,106:87(已结束),0,12.8,0,3,0,0,0,0,0,3,2,0,0,0,0,0,501532
董瀚麟,上海,山西,2019-11-12 19:35,106:87(已结束),0,29.0,0,0,9,11,1,4,3,6,0,4,1,1,4,19,500539
王潼,上海,山西,2019-11-12 19:35,106:87(已结束),0,6.1,0,0,1,3,0,0,0,1,0,1,0,0,1,2,502769
刘传兴,青岛,广州,2019-11-12 19:35,115:100(已结束),1,2.8,0,0,1,2,0,0,1,1,0,1,0,0,0,2,100013553
翟逸,青岛,广州,2019-11-12 19:35,115:100(已结束),1,21.0,0,1,3,5,0,2,0,1,1,2,0,1,2,6,501470
赵泰隆,青岛,广州,2019-11-12 19:35,115:100(已结束),1,16.9,0,3,0,0,0,0,1,1,0,0,0,1,2,0,500382
王庆明,青岛,广州,2019-11-12 19:35,115:100(已结束),1,14.9,0,0,0,1,0,0,0,1,0,0,0,0,5,0,501485
达柳斯·亚当斯,青岛,广州,2019-11-12 19:35,115:100(已结束),1,39.0,2,8,12,17,15,18,4,12,7,3,0,5,1,45,503547
张骋宇,青岛,广州,2019-11-12 19:35,115:100(已结束),0,30.8,3,7,5,10,0,0,1,3,0,0,0,1,1,19,500660
赵大鹏,青岛,广州,2019-11-12 19:35,115:100(已结束),0,5.3,0,1,0,0,0,0,0,1,1,1,0,1,0,0,501180
达卡里-约翰逊,青岛,广州,2019-11-12 19:35,115:100(已结束),0,33.0,0,0,6,11,5,6,4,16,5,1,2,3,2,17,100014112
林韦翰,青岛,广州,2019-11-12 19:35,115:100(已结束),0,11.9,0,1,0,1,0,0,0,2,0,1,0,1,2,0,100024774
赵戌宏,青岛,广州,2019-11-12 19:35,115:100(已结束),0,12.2,0,0,1,2,2,2,1,3,1,0,1,0,2,4,502745
焦海龙,青岛,广州,2019-11-12 19:35,115:100(已结束),0,33.2,1,4,3,5,2,2,2,7,1,0,1,2,4,11,502668
杨金蒙,青岛,广州,2019-11-12 19:35,115:100(已结束),0,19.2,3,4,1,2,0,0,1,2,1,1,0,0,2,11,501399
郑准,广州,青岛,2019-11-12 19:35,115:100(已结束),1,18.1,3,8,0,1,2,2,1,2,0,0,0,1,3,11,500509
安德鲁-尼克尔森,广州,青岛,2019-11-12 19:35,115:100(已结束),1,41.0,3,5,8,13,4,6,5,15,0,0,2,2,0,29,100002140
司坤,广州,青岛,2019-11-12 19:35,115:100(已结束),1,22.1,2,2,2,3,4,4,2,3,0,2,0,1,0,14,501746
陈盈骏,广州,青岛,2019-11-12 19:35,115:100(已结束),1,27.3,0,3,4,8,0,0,2,4,4,0,0,4,4,8,504143
马库斯-亨特,广州,青岛,2019-11-12 19:35,115:100(已结束),1,28.6,0,3,7,15,2,2,2,7,3,2,0,3,4,16,100028978
田宇恒,广州,青岛,2019-11-12 19:35,115:100(已结束),0,12.0,0,1,2,4,0,2,0,0,0,0,0,2,2,4,502739
姚天一,广州,青岛,2019-11-12 19:35,115:100(已结束),0,24.8,1,4,0,0,0,0,1,3,1,2,0,1,4,3,501979
孙鸣阳,广州,青岛,2019-11-12 19:35,115:100(已结束),0,15.3,1,3,0,2,0,0,0,4,1,1,0,0,4,3,501403
衡艺丰,广州,青岛,2019-11-12 19:35,115:100(已结束),0,14.5,0,2,2,4,0,0,0,1,2,1,0,0,1,4,501711
张永鹏,广州,青岛,2019-11-12 19:35,115:100(已结束),0,16.9,0,0,0,3,2,2,0,2,0,0,0,0,3,2,500352
刘丰搏,广州,青岛,2019-11-12 19:35,115:100(已结束),0,19.5,2,5,0,2,0,0,0,1,1,0,0,0,2,6,501874
