TEAM_NAME,VS_PLAYER_NAME,GP_ON,GP_OFF,GP_DIFF,MIN_ON,MIN_OFF,MIN_DIFF,PLUS_MINUS_ON,PLUS_MINUS_OFF,PLUS_MINUS_DIFF,OFF_RATING_ON,OFF_RATING_OFF,OFF_RATING_DIFF,DEF_RATING_ON,DEF_RATING_OFF,DEF_RATING_DIFF,NET_RATING_ON,NET_RATING_OFF,NET_RATING_DIFF
Detroit Pistons,"Mykhailiuk, Svi",1.0,3,-2.0,9.0,135.0,-126.0,-62.5,10.7,-73.2,94.1,118.4,-24.3,155.6,107.8,47.8,-61.4,10.6,-72.0
Detroit Pistons,"Pachulia, Zaza",46.0,56,-10.0,665.0,2053.0,-1388.0,-2.9,-1.1,-1.8,100.1,107.1,-7.0,102.0,108.0,-6.0,-2.0,-1.0,-1.0
Detroit Pistons,"Robinson III, Glenn",32.0,56,-24.0,438.0,2280.0,-1842.0,-4.3,-1.0,-3.3,98.1,107.3,-9.2,102.0,108.3,-6.3,-4.0,-1.0,-3.0
Detroit Pistons,"Smith, Ish",30.0,56,-26.0,668.0,2050.0,-1382.0,4.7,-3.5,8.2,108.1,104.6,3.5,103.5,108.2,-4.7,4.6,-3.6,8.2
Detroit Pistons,"Thomas, Khyri",17.0,56,-39.0,152.0,2566.0,-2414.0,0.3,-1.6,1.9,98.8,106.6,-7.8,99.1,108.3,-9.2,-0.3,-1.7,1.4
Charlotte Hornets,"Bacon, Dwayne",25.0,57,-32.0,265.0,2496.0,-2231.0,1.4,-0.7,2.1,105.3,110.1,-4.8,105.3,111.0,-5.7,-0.1,-0.9,0.8
Charlotte Hornets,"Batum, Nicolas",57.0,57,0.0,1778.0,983.0,795.0,0.1,-1.7,1.8,109.2,106.0,3.2,109.6,108.7,0.9,-0.5,-2.7,2.2
Charlotte Hornets,"Biyombo, Bismack",31.0,57,-26.0,470.0,2291.0,-1821.0,-2.8,0.0,-2.8,104.0,110.3,-6.3,107.0,110.6,-3.6,-3.0,-0.3,-2.7
Charlotte Hornets,"Bridges, Miles",55.0,57,-2.0,1042.0,1719.0,-677.0,-3.2,1.1,-4.3,103.6,110.3,-6.7,108.1,109.8,-1.7,-4.5,0.5,-5.0
Charlotte Hornets,"Chealey, Joe",1.0,57,-56.0,8.0,2753.0,-2745.0,-18.6,-0.5,-18.1,87.5,110.2,-22.7,113.3,110.9,2.4,-25.8,-0.6,-25.2
Charlotte Hornets,"Graham, Devonte'",31.0,57,-26.0,403.0,2358.0,-1955.0,-11.2,1.3,-12.5,99.9,111.1,-11.2,112.2,109.9,2.3,-12.3,1.1,-13.4
Charlotte Hornets,"Hernangomez, Willy",45.0,57,-12.0,617.0,2144.0,-1527.0,-5.9,1.1,-7.0,105.3,109.7,-4.4,112.2,108.9,3.3,-6.9,0.8,-7.7
Charlotte Hornets,"Kaminsky, Frank",26.0,57,-31.0,281.0,2480.0,-2199.0,-5.8,0.1,-5.9,100.6,110.4,-9.8,108.8,110.6,-1.8,-8.1,-0.2,-7.9
Charlotte Hornets,"Kidd-Gilchrist, Michael",50.0,57,-7.0,984.0,1777.0,-793.0,-1.4,0.0,-1.4,105.6,108.6,-3.0,106.9,109.5,-2.6,-1.3,-0.9,-0.4
Charlotte Hornets,"Lamb, Jeremy",54.0,57,-3.0,1544.0,1217.0,327.0,1.7,-3.3,5.0,109.8,105.1,4.7,108.7,110.1,-1.4,1.1,-5.0,6.1
Charlotte Hornets,"Mack, Shelvin",2.0,2,0.0,24.0,72.0,-48.0,-54.5,-13.3,-41.2,60.0,104.9,-44.9,118.8,120.7,-1.9,-58.8,-15.8,-43.0
Charlotte Hornets,"Macura, J.P.",1.0,57,-56.0,14.0,2747.0,-2733.0,-24.3,-0.4,-23.9,67.7,110.4,-42.7,90.3,111.0,-20.7,-22.6,-0.6,-22.0
Charlotte Hornets,"Monk, Malik",54.0,57,-3.0,997.0,1764.0,-767.0,-2.0,0.4,-2.4,106.7,108.5,-1.8,110.5,109.0,1.5,-3.8,-0.5,-3.3
Charlotte Hornets,"Parker, Tony",46.0,57,-11.0,837.0,1924.0,-1087.0,2.4,-1.7,4.1,106.8,108.6,-1.8,105.8,110.9,-5.1,0.9,-2.3,3.2
Charlotte Hornets,"Walker, Kemba",57.0,57,0.0,1962.0,799.0,1163.0,1.0,-4.3,5.3,110.9,101.1,9.8,110.3,106.7,3.6,0.6,-5.6,6.2
Charlotte Hornets,"Williams, Marvin",56.0,57,-1.0,1584.0,1177.0,407.0,2.2,-4.2,6.4,110.4,104.7,5.7,108.2,109.0,-0.8,2.1,-4.3,6.4
Charlotte Hornets,"Zeller, Cody",40.0,57,-17.0,995.0,1766.0,-771.0,1.9,-1.9,3.8,110.8,107.2,3.6,109.3,109.3,0.0,1.5,-2.1,3.6
