TEAM_NAME,VS_PLAYER_NAME,GP_ON,GP_OFF,GP_DIFF,MIN_ON,MIN_OFF,MIN_DIFF,PLUS_MINUS_ON,PLUS_MINUS_OFF,PLUS_MINUS_DIFF,OFF_RATING_ON,OFF_RATING_OFF,OFF_RATING_DIFF,DEF_RATING_ON,DEF_RATING_OFF,DEF_RATING_DIFF,NET_RATING_ON,NET_RATING_OFF,NET_RATING_DIFF
Detroit Pistons,"Kennard, Luke",18.0,23,-5.0,289.0,815.0,-526.0,6.0,0.4,5.6,108.3,104.3,4.0,103.5,104.6,-1.1,4.8,-0.4,5.2
Detroit Pistons,"Leuer, Jon",8.0,23,-15.0,136.0,968.0,-832.0,4.2,1.5,2.7,99.4,106.2,-6.8,96.9,105.4,-8.5,2.5,0.8,1.7
Detroit Pistons,"Marjanovic, Boban",5.0,23,-18.0,30.0,1074.0,-1044.0,-40.2,3.0,-43.2,91.2,105.7,-14.5,129.0,103.6,25.4,-37.8,2.1,-39.9
Detroit Pistons,"Moreland, Eric",20.0,23,-3.0,209.0,895.0,-686.0,-1.6,2.6,-4.2,100.7,106.4,-5.7,105.4,104.1,1.3,-4.6,2.3,-6.9
Detroit Pistons,"Smith, Ish",23.0,23,0.0,450.0,654.0,-204.0,0.7,2.6,-1.9,100.5,108.7,-8.2,100.8,106.8,-6.0,-0.2,1.8,-2.0
Detroit Pistons,"Tolliver, Anthony",20.0,23,-3.0,364.0,740.0,-376.0,8.0,-1.2,9.2,106.1,105.0,1.1,98.1,107.4,-9.3,8.0,-2.4,10.4
Charlotte Hornets,"Bacon, Dwayne",21.0,22,-1.0,392.0,669.0,-277.0,-5.1,1.4,-6.5,100.2,106.4,-6.2,103.2,105.0,-1.8,-3.0,1.4,-4.4
Charlotte Hornets,"Batum, Nicolas",9.0,22,-13.0,256.0,805.0,-549.0,3.2,-2.3,5.5,105.8,103.5,2.3,102.3,105.0,-2.7,3.5,-1.4,4.9
Charlotte Hornets,"Carter-Williams, Michael",11.0,22,-11.0,197.0,864.0,-667.0,-11.9,1.5,-13.4,99.2,105.2,-6.0,109.5,103.1,6.4,-10.3,2.0,-12.3
Charlotte Hornets,"Graham, Treveon",12.0,22,-10.0,210.0,851.0,-641.0,-9.4,1.1,-10.5,96.5,106.0,-9.5,106.1,103.9,2.2,-9.7,2.1,-11.8
Charlotte Hornets,"Howard, Dwight",22.0,22,0.0,640.0,421.0,219.0,3.5,-7.9,11.4,107.0,99.7,7.3,102.2,107.5,-5.3,4.7,-7.8,12.5
Charlotte Hornets,"Kaminsky, Frank",21.0,22,-1.0,507.0,554.0,-47.0,-6.1,3.6,-9.7,100.9,107.0,-6.1,107.9,101.1,6.8,-7.0,6.0,-13.0
Charlotte Hornets,"Kidd-Gilchrist, Michael",16.0,22,-6.0,414.0,647.0,-233.0,6.1,-5.6,11.7,108.8,101.1,7.7,101.6,106.0,-4.4,7.1,-4.9,12.0
Charlotte Hornets,"Lamb, Jeremy",22.0,22,0.0,626.0,435.0,191.0,0.8,-3.5,4.3,105.8,101.6,4.2,104.5,104.0,0.5,1.3,-2.5,3.8
Charlotte Hornets,"Mathiang, Mangok",1.0,22,-21.0,3.0,1058.0,-1055.0,-69.2,-0.8,-68.4,33.3,104.3,-71.0,100.0,104.3,-4.3,-66.7,-0.1,-66.6
Charlotte Hornets,"Monk, Malik",19.0,22,-3.0,335.0,726.0,-391.0,-12.3,4.2,-16.5,97.0,107.4,-10.4,109.8,101.7,8.1,-12.8,5.7,-18.5
Charlotte Hornets,"O'Bryant III, Johnny",8.0,22,-14.0,75.0,986.0,-911.0,-30.1,1.2,-31.3,86.4,105.4,-19.0,112.1,103.7,8.4,-25.7,1.7,-27.4
Charlotte Hornets,"Paige, Marcus",1.0,22,-21.0,3.0,1058.0,-1055.0,-115.2,-0.7,-114.5,0.0,104.3,-104.3,116.7,104.3,12.4,-116.7,0.0,-116.7
Charlotte Hornets,"Stone, Julyan",2.0,22,-20.0,18.0,1043.0,-1025.0,-34.2,-0.4,-33.8,63.3,104.9,-41.6,96.3,104.5,-8.2,-33.0,0.4,-33.4
Charlotte Hornets,"Walker, Kemba",20.0,22,-2.0,702.0,359.0,343.0,6.9,-16.5,23.4,109.7,93.4,16.3,101.6,109.6,-8.0,8.2,-16.1,24.3
Charlotte Hornets,"Williams, Marvin",22.0,22,0.0,563.0,498.0,65.0,3.0,-5.5,8.5,109.0,98.6,10.4,103.8,104.9,-1.1,5.2,-6.3,11.5
Charlotte Hornets,"Zeller, Cody",18.0,22,-4.0,363.0,698.0,-335.0,-2.5,-0.2,-2.3,100.7,105.9,-5.2,104.1,104.4,-0.3,-3.4,1.4,-4.8
